signal_code,market_date,direction,triggered,status,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,mfe_pct,mae_pct,benchmark,benchmark_directional_return_pct,directional_excess_vs_benchmark_pct,source_revision,source_hash
GDX_CALL_BUY_SHARE_SURGE,2026-04-10,LONG,True,FINAL,2026-04-13T07:30:00-04:00,97.67,2026-04-17T16:00:00-04:00,100.37,D5_REGULAR_SESSION_CLOSE,2.76441077,4.83259957,-0.60407495,SPY,5.10858141,-2.34417064,c3d9ec1980b0ca6df385d159d317c8f9481214b8055db5b0a0363ddf56c633b6,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-05-11,LONG,True,FINAL,2026-05-12T07:30:00-04:00,95.66,2026-05-18T16:00:00-04:00,87.16,D5_REGULAR_SESSION_CLOSE,-8.88563663,1.98620113,-9.70102446,SPY,0.3232905,-9.20892713,7d779ae1ef67d17ed36d3382b5c80d4c33dbf9be311f1c722d3471e9d5c97070,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-05-28,LONG,True,FINAL,2026-05-29T07:30:00-04:00,87.59,2026-06-04T16:00:00-04:00,86.37,D5_REGULAR_SESSION_CLOSE,-1.39285307,3.16246147,-3.66480192,SPY,0.15744073,-1.55029379,2fe57cef76e8d9aef0f2347d77ef0c4f660e67741fbc59c460d8e323349f2c85,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-06-04,LONG,True,FINAL,2026-06-05T07:30:00-04:00,85.66,2026-06-11T16:00:00-04:00,77.78,D5_REGULAR_SESSION_CLOSE,-9.19915947,0.19845902,-14.55755312,SPY,-2.21117518,-6.98798428,cd9e54f04cdf47b31f73202f0b490caded43e64f4151eee15ead0c5797424902,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-06-11,LONG,True,FINAL,2026-06-12T07:30:00-04:00,78.56,2026-06-18T16:00:00-04:00,82.53,D5_REGULAR_SESSION_CLOSE,5.05346232,14.549389,-1.09470468,SPY,0.59961732,4.453845,7cb3151c6a9cbea265c1750785893a28b8e2d44704a26ef2abb5f6ec40310781,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-02,LONG,True,FINAL,2026-07-06T07:30:00-04:00,79.85,2026-07-10T16:00:00-04:00,75.55,D5_REGULAR_SESSION_CLOSE,-5.38509706,0.41327489,-9.9686913,SPY,0.89280941,-6.27790647,fd633cf6f542d3aacb4b75712281fe82511d1e5dac389199dac32eeeb141869c,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-07,LONG,True,FINAL,2026-07-08T07:30:00-04:00,73.81,2026-07-14T16:00:00-04:00,74.87,D5_REGULAR_SESSION_CLOSE,1.43611977,4.1322314,-2.60127354,SPY,1.50529215,-0.06917238,49a7bc3b475802501353b41b273f569ade384c6f14922e742f479171ce16def8,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-13,LONG,True,FINAL,2026-07-14T07:30:00-04:00,73.98,2026-07-20T16:00:00-04:00,70.74,D5_REGULAR_SESSION_CLOSE,-4.37956204,3.89294404,-5.73127872,SPY,-0.76377669,-3.61578536,469c26d23b3ef1089a8ee908446e8cad13d849111d7786629d7e1a9cef96e516,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-17,LONG,True,FINAL,2026-07-20T07:30:00-04:00,71.62,2026-07-24T16:00:00-04:00,75.21,D5_REGULAR_SESSION_CLOSE,5.01256632,8.89416364,-1.48003351,SPY,-1.03499129,6.04755761,81213dfcc6294da553aff30d31def2ee8f1ba7e1bb62a089923aa96746d935c3,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-23,LONG,True,FINAL,2026-07-24T07:30:00-04:00,75.65,2026-07-30T16:00:00-04:00,76.74,D5_REGULAR_SESSION_CLOSE,1.440846,1.99603437,-4.52081956,SPY,0.22024944,1.22059657,632180fc91f1df9922718c098a913daa2ca24f96f1dbc466eda4e00c7c15693d,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-29,LONG,True,FINAL,2026-07-30T07:30:00-04:00,75.0,2026-08-05T16:00:00-04:00,83.67,D5_REGULAR_SESSION_CLOSE,11.56,12.41333333,-1.89333333,SPY,5.06339457,6.49660543,3ecbd5d33d0d5a059c28239cd592266a70636fd4db566effd0657fdc76dc8c59,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
GDX_CALL_BUY_SHARE_SURGE,2026-07-31,LONG,True,FINAL,2026-08-03T07:30:00-04:00,74.95,2026-08-07T16:00:00-04:00,89.88,D5_REGULAR_SESSION_CLOSE,19.91994663,20.82721815,-1.77451634,SPY,2.90675224,17.01319439,0ae1c296f03d0fca8f67385846ad1a99846ed6f486b008f21cd92b0d85c7c553,e99e485f5feb319e4e1dcd31dcd50e85c192c7850189aef9c9441e6b7881bc50
