signal_code,market_date,direction,triggered,resolved,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,source_revision,source_hash,feature__GEX,feature__GEX_SMA20,feature__RSI
GLD_HIGH_GEX_TREND_CONTINUATION,2026-02-24,LONG,True,True,2026-02-25T07:30:00-05:00,476.3,2026-02-26T16:00:00-05:00,477.47,D2_CLOSE,0.24564350199454132,389a05a231aed22f768b3801d700ff462c0558562622b20c864bacb0aca7be5e,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,1364516.0,974985.55,71.59912275370361
GLD_HIGH_GEX_TREND_CONTINUATION,2026-02-26,LONG,True,True,2026-02-27T07:30:00-05:00,476.6,2026-03-02T16:00:00-05:00,490.05,D2_CLOSE,2.8220730172052066,8a42830852afc129fa4f2faf3cd2b0daa3093684c1410b6dcf121fc8f1c881d4,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,1610209.0,976186.0,65.220681730285
GLD_HIGH_GEX_TREND_CONTINUATION,2026-04-13,LONG,True,True,2026-04-14T07:30:00-04:00,438.84,2026-04-15T16:00:00-04:00,440.49,D2_CLOSE,0.37599124965819186,ee09cb5e122e36d9e58de582b906317b65573d094c813a5011a71a07711f9723,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,156268.0,65946.25,68.33649440664173
GLD_HIGH_GEX_TREND_CONTINUATION,2026-04-14,LONG,True,True,2026-04-15T07:30:00-04:00,441.42,2026-04-16T16:00:00-04:00,440.12,D2_CLOSE,-0.2945041004032478,db7d91c02a3ca31a26f692c70f9f03eebebb16f0e491b6ec1c62a1025ebc3ddd,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,318074.0,74487.25,71.3307766119916
GLD_HIGH_GEX_TREND_CONTINUATION,2026-04-16,LONG,True,True,2026-04-17T07:30:00-04:00,440.2,2026-04-20T16:00:00-04:00,442.17,D2_CLOSE,0.44752385279418494,d864b485450b87cbef6018ccf53ab33e57aa3b37f885ddbcb5bec569cb16a618,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,440873.0,104249.55,77.04456590929803
GLD_HIGH_GEX_TREND_CONTINUATION,2026-04-17,LONG,True,True,2026-04-20T07:30:00-04:00,439.72,2026-04-21T16:00:00-04:00,429.71,D2_CLOSE,-2.2764486491403724,c8e16247fa12c617529b01bd02bc887e30c170dbd51d94eb24498a627b905e7b,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,493323.0,131351.35,73.82638148938882
GLD_HIGH_GEX_TREND_CONTINUATION,2026-04-20,LONG,True,True,2026-04-21T07:30:00-04:00,439.38,2026-04-22T16:00:00-04:00,435.32,D2_CLOSE,-0.9240293140334144,41633324a2832b16cfd48cf570ae7cd578b283434ca5d4ee782d49fc42ce5643,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,426906.0,158013.85,70.08546880707132
GLD_HIGH_GEX_TREND_CONTINUATION,2026-05-06,LONG,True,True,2026-05-07T07:30:00-04:00,434.42,2026-05-08T16:00:00-04:00,433.8,D2_CLOSE,-0.1427190276690804,2dd2b68cabe9449b272bc0e0e08d41b8be0a6ae87e0834986235c276c0dba5e1,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,230033.0,192988.55,67.88478602756962
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-05,LONG,True,True,2026-08-06T07:30:00-04:00,391.09,2026-08-07T16:00:00-04:00,398.48,D2_CLOSE,1.8895906313124877,8bcc602caa37da0b32438891aa30adf6f025c5478219ecf7a5fa4b62bf8279ee,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,312982.0,-30976.6,69.85249428403291
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-06,LONG,True,True,2026-08-07T07:30:00-04:00,396.79,2026-08-10T16:00:00-04:00,402.53,D2_CLOSE,1.4466090375261365,d7875529652fc96a16940564b41fe184e63df25b2f956c418139431197b2dfc8,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,380433.0,-5219.85,68.08243413570902
