date,Close,CloseChangePct,PCR,PCRChangePct,BC_delta,BP_delta,SC_delta,SP_delta,SC_gex,SCMed60,SCPercentile60,SPShare,SPP75,SPPercentile60,Prior5D,base,classification
2025-03-20,5662.89,-0.21849103746239829,1.0816488517303418,20.202566715314397,18898.0,-20441.0,-752.0,1356.0,14275.0,37268.0,16.666666666666664,0.032716481289357495,0.03927384895810601,68.33333333333333,0.021882990889582787,NONE,NO_SIGNAL
2025-03-21,5667.56,0.08246672635350283,0.6338435660218671,-41.400246021812805,29725.0,-18841.0,-520.0,1580.0,7954.0,36883.5,8.333333333333332,0.031184620850274347,0.03927384895810601,63.33333333333333,0.0019961583367857916,BULLISH,NORMAL_GREEN
2025-03-24,5767.57,1.7646041682840563,0.7521989218189791,18.672644504374247,38769.0,-29162.0,-1405.0,1199.0,29157.0,36822.5,36.666666666666664,0.016998653150917985,0.03927384895810601,40.0,0.0163437425922921,BEARISH,RELIABLE_YELLOW
2025-03-25,5776.65,0.15743198608773046,0.809350987410207,7.597998871498235,39953.0,-32336.0,-1888.0,1018.0,30159.0,35388.0,41.66666666666667,0.013538134184453753,0.03927384895810601,36.666666666666664,0.03965746907706946,BEARISH,RELIABLE_YELLOW
2025-03-26,5712.2,-1.115698545004451,1.6992515872734366,109.95237093745551,28193.0,-47907.0,-885.0,1985.0,20762.0,33294.5,31.666666666666664,0.02513612764340889,0.038026170775692404,55.00000000000001,0.007993785395679964,NONE,NO_SIGNAL
2025-03-27,5693.31,-0.33069570393192693,1.21630740393627,-28.420993509977123,21340.0,-25956.0,-1145.0,2304.0,21373.0,32434.5,35.0,0.04540348802837718,0.03544391512115645,80.0,0.005683675778990427,BULLISH,NORMAL_GREEN
2025-03-28,5580.94,-1.9737200328104554,1.4591752677230219,19.96763836187889,20637.0,-30113.0,-746.0,1758.0,8911.0,32434.5,13.333333333333334,0.0330116047620836,0.038026170775692404,70.0,-0.024632887285120142,NONE,NO_SIGNAL
2025-03-31,5611.85,0.5538493515429455,0.8131855066432839,-44.270882009107524,33643.0,-27358.0,-635.0,3540.0,7823.0,32434.5,8.333333333333332,0.05431447158463238,0.038026170775692404,88.33333333333333,-0.044965198924665106,NONE,NO_SIGNAL
2025-04-01,5633.07,0.3781284246727745,0.7506054184955351,-7.695671853040109,26428.0,-19837.0,-1335.0,1280.0,14436.0,32200.5,23.333333333333332,0.02618657937806874,0.03996287878272322,55.00000000000001,-0.04315993703554566,NONE,NO_SIGNAL
2025-04-02,5670.97,0.6728125160880394,2.376128093158661,216.5615428038367,10305.0,-24486.0,-546.0,2298.0,12826.0,31153.5,21.666666666666668,0.061060183339976086,0.03996287878272322,91.66666666666666,-0.01819763828464882,BEARISH,STRONG_YELLOW
2025-04-03,5396.52,-4.839560075260485,1.9249057327283186,-18.98981632048794,15647.0,-30119.0,-261.0,2489.0,7704.0,31153.5,8.333333333333332,0.05130266303899744,0.0443592448626479,83.33333333333334,-0.06544299682412669,BULLISH,REVERSAL_GREEN
2025-04-04,5074.08,-5.974961641947041,1.2117402315484804,-37.049372811052585,22112.0,-26794.0,-168.0,10742.0,4295.0,31153.5,1.6666666666666667,0.17958405777718336,0.0443592448626479,100.0,-0.09900316008529653,BULLISH,REVERSAL_GREEN
2025-04-07,5062.25,-0.23314571311449095,1.1619125642362405,-4.112075015332728,13427.0,-15601.0,-897.0,11526.0,7502.0,31153.5,10.0,0.27806325541000215,0.045586502744975756,100.0,-0.09713367609254497,NONE,NO_SIGNAL
2025-04-08,4982.77,-1.5700528421156545,2.9837692823608317,156.79809085480986,7455.0,-22244.0,-1109.0,7095.0,4400.0,30037.5,3.3333333333333335,0.18718834920718677,0.04624325509011443,98.33333333333333,-0.12059071084245165,NONE,NO_SIGNAL
2025-04-09,5456.9,9.515390034057347,0.7451159951159951,-75.02769401371272,16380.0,-12205.0,-983.0,2007.0,23296.0,29536.5,48.333333333333336,0.06356294536817102,0.04674147428511448,88.33333333333333,-0.024168840047603335,NONE,NO_SIGNAL
2025-04-10,5268.05,-3.4607561069471604,1.6715328467153285,124.33189700284375,7809.0,-13053.0,-1810.0,1730.0,16112.0,26226.5,35.0,0.0708958282108024,0.04754221630721933,90.0,-0.010890506261372113,NONE,NO_SIGNAL
2025-04-11,5363.36,1.8092083408471682,0.720968371729793,-56.86783103625256,12805.0,-9232.0,-399.0,691.0,10574.0,22334.5,28.333333333333332,0.0298784969948545,0.0491021089293442,50.0,0.07269849869544753,NONE,NO_SIGNAL
2025-04-14,5405.97,0.7944646639420183,0.9608082451857879,33.26635159883031,14748.0,-14170.0,-1489.0,583.0,15291.0,21070.5,36.666666666666664,0.018812520167796064,0.0491021089293442,30.0,0.07866976068789766,BEARISH,RELIABLE_YELLOW
2025-04-15,5396.63,-0.17277195396940837,1.8289108152121851,90.35128230592314,10439.0,-19092.0,-782.0,1061.0,15796.0,20765.0,38.333333333333336,0.03381781092624466,0.0491021089293442,60.0,0.09977087502537785,NONE,NO_SIGNAL
2025-04-16,5275.7,-2.2408428964001637,1.0806878306878307,-40.910851327517996,14364.0,-15523.0,-568.0,1269.0,10296.0,20368.5,25.0,0.04000126087504728,0.0491021089293442,65.0,-0.045785383447721095,BULLISH,REVERSAL_GREEN
2025-04-17,5282.7,0.13268381447011368,1.0709451575262543,-0.901525203200948,12855.0,-13767.0,-285.0,1303.0,5240.0,20368.5,6.666666666666667,0.04618929457639135,0.0491021089293442,70.0,-0.005951575814960086,NONE,NO_SIGNAL
2025-04-21,5158.2,-2.3567493895167213,0.7420489591364687,-30.710834824585554,20752.0,-15399.0,-423.0,1325.0,6957.0,19291.0,13.333333333333334,0.034961344626507296,0.0491021089293442,60.0,-0.0471703128738139,BULLISH,REVERSAL_GREEN
2025-04-22,5287.76,2.511728897677501,0.31639601885804086,-57.36184048742084,26726.0,-8456.0,-877.0,859.0,14353.0,18434.0,38.333333333333336,0.02326778265344818,0.0491021089293442,35.0,-0.02968232390555514,NONE,NO_SIGNAL
2025-04-23,5375.86,1.6661119264111734,1.0242407857979634,223.7211357762106,22194.0,-22732.0,-2169.0,1262.0,26180.0,17821.0,61.66666666666667,0.0260975660193974,0.0491021089293442,40.0,-0.009032411192278267,BEARISH,WEAK_YELLOW
2025-04-24,5484.77,2.025908412793509,0.551950934108058,-46.11121312865459,49566.0,-27358.0,-899.0,1113.0,23315.0,17821.0,61.66666666666667,0.01410003040437823,0.0491021089293442,23.333333333333332,0.050715179202697636,NONE,NO_SIGNAL
2025-04-25,5525.21,0.7373144179245283,0.903748002268392,63.73701835088499,19397.0,-17530.0,-622.0,851.0,22787.0,17821.0,60.0,0.02216145833333333,0.0491021089293442,31.666666666666664,0.06300176894815612,BEARISH,WEAK_YELLOW
2025-04-28,5528.75,0.06406996295162948,0.8187732342007435,-9.402484747337002,19368.0,-15858.0,-820.0,628.0,18465.0,17821.0,51.66666666666667,0.017123847957681192,0.0491021089293442,25.0,0.08940004742708085,NONE,NO_SIGNAL
2025-04-29,5560.83,0.580239656341841,1.09834564833584,34.14528009186877,15293.0,-16797.0,-1336.0,720.0,26874.0,17821.0,68.33333333333333,0.021085925144965736,0.0491021089293442,30.0,0.06881120783460304,BEARISH,WEAK_YELLOW
2025-04-30,5569.06,0.14799948928487794,0.45708963699968197,-58.383807711876315,22011.0,-10061.0,-1008.0,484.0,20253.0,17821.0,56.666666666666664,0.01442021213204624,0.0491021089293442,20.0,0.04550716538261934,NONE,NO_SIGNAL
2025-05-01,5604.14,0.6299088176460632,0.9225816665787113,101.83823738260625,18949.0,-17482.0,-2452.0,466.0,43223.0,17821.0,85.0,0.011842740603319017,0.0491021089293442,11.666666666666666,0.02884391417997345,BEARISH,WEAK_YELLOW
2025-05-02,5686.67,1.4726612825518126,1.3083230198019802,41.81107940869306,19392.0,-25371.0,-1144.0,345.0,25145.0,17821.0,68.33333333333333,0.007459136902188013,0.0491021089293442,3.3333333333333335,0.033576548899129754,BEARISH,WEAK_YELLOW
2025-05-06,5606.91,-1.40257831032925,0.641390744623787,-50.97611714262553,20507.0,-13153.0,-991.0,675.0,29639.0,17821.0,75.0,0.019107739342127613,0.0491021089293442,26.666666666666668,0.011758866872828566,BULLISH,NORMAL_GREEN
2025-05-07,5631.28,0.43464225393308187,0.9183998243977392,43.18881775202947,18223.0,-16736.0,-878.0,536.0,23561.0,17821.0,68.33333333333333,0.01473620542710252,0.0491021089293442,18.333333333333332,0.015577870260776727,BEARISH,WEAK_YELLOW
2025-05-08,5663.94,0.5799747126763233,1.7418060200668897,89.65661510324408,13455.0,-23436.0,-1572.0,666.0,27430.0,17821.0,75.0,0.01702062408954995,0.0491021089293442,20.0,0.01386041480624356,BEARISH,WEAK_YELLOW
2025-05-09,5659.91,-0.07115188367108338,1.1483719368915744,-34.0700443297656,17874.0,-20526.0,-880.0,434.0,18266.0,17821.0,51.66666666666667,0.010928136173641537,0.0491021089293442,8.333333333333332,-0.0024522249606777624,BULLISH,REVERSAL_GREEN
2025-05-12,5844.19,3.255882160670387,1.2125531837521364,5.5888902191644,27499.0,-33344.0,-2510.0,2195.0,49988.0,17821.0,95.0,0.03348691035576982,0.0491021089293442,56.666666666666664,0.044068176721238084,BEARISH,WEAK_YELLOW
2025-05-13,5886.55,0.7248224304822415,1.2383343076235342,2.1261849968197355,29081.0,-36012.0,-6881.0,563.0,47909.0,17821.0,93.33333333333333,0.007761556171333251,0.04754221630721933,5.0,0.07017345257411667,NONE,NO_SIGNAL
2025-05-14,5892.58,0.1024369112638146,0.9854662429269049,-20.420016076426407,25802.0,-25427.0,-3324.0,206.0,40217.0,17821.0,90.0,0.0037619386767472015,0.04754221630721933,0.0,0.07255911876386323,NONE,NO_SIGNAL
2025-05-15,5916.93,0.41323155561741043,0.9579800364924332,-2.78915758218522,18634.0,-17851.0,-1000.0,182.0,45249.0,17821.0,93.33333333333333,0.004831815647649135,0.04754221630721933,1.6666666666666667,0.06288379709461722,NONE,NO_SIGNAL
2025-05-16,5958.38,0.7005322016653937,0.8494712151763302,-11.326835339220576,24301.0,-20643.0,-1470.0,202.0,39147.0,17821.0,88.33333333333333,0.004333276128367943,0.04754221630721933,1.6666666666666667,0.0679868396548513,NONE,NO_SIGNAL
2025-05-19,5963.6,0.0876077054501545,0.7549769693184479,-11.123890270757142,25618.0,-19341.0,-999.0,420.0,27231.0,17821.0,76.66666666666667,0.0090560179395403,0.04754221630721933,10.0,0.027375028341626972,NONE,NO_SIGNAL
2025-05-20,5940.46,-0.38802065866255786,1.0878824969400245,44.09479244408019,20425.0,-22220.0,-711.0,230.0,36845.0,17821.0,86.66666666666667,0.005276923782866058,0.04754221630721933,5.0,0.00832138407653793,NONE,NO_SIGNAL
2025-05-21,5844.61,-1.6135114115741978,1.4140802092414995,29.984645696478964,22940.0,-32439.0,-1463.0,2025.0,29280.0,18263.5,80.0,0.034399578711332326,0.04674147428511448,61.66666666666667,-0.011578861275661101,NONE,NO_SIGNAL
2025-05-22,5842.01,-0.04448543187653975,0.9326685492410872,-34.04415512318339,22664.0,-21138.0,-526.0,935.0,23968.0,18365.5,68.33333333333333,0.020657048803658616,0.04628356585132933,33.33333333333333,-0.011017997618992026,BULLISH,REVERSAL_GREEN
2025-05-23,5802.82,-0.6708307585916562,0.494149480766418,-47.0176751249404,27348.0,-13514.0,-1018.0,1047.0,31792.0,18365.5,83.33333333333334,0.024390243902439025,0.04628356585132933,43.333333333333336,-0.024494018902361137,BULLISH,REVERSAL_GREEN
2025-05-27,5921.54,2.0459018201495205,0.8499245472837023,71.99745833294872,39760.0,-33793.0,-1750.0,4444.0,36065.0,18365.5,85.0,0.055726234215707174,0.04628356585132933,81.66666666666667,-0.0026366835863541604,BEARISH,MIXED_YELLOW
2025-05-28,5888.55,-0.5571185873944895,0.38032620146027823,-55.25176879809233,27529.0,-10470.0,-2081.0,325.0,32364.0,18365.5,85.0,0.00804355896547457,0.04674147428511448,11.666666666666666,-0.0034852546916889215,BULLISH,REVERSAL_GREEN
2025-05-29,5912.17,0.4011174227950942,1.2985290571497468,241.4250851411211,16588.0,-21540.0,-1611.0,598.0,30528.0,18365.5,81.66666666666667,0.014825098544760393,0.04674147428511448,23.333333333333332,0.01241193437041943,BEARISH,WEAK_YELLOW
2025-05-30,5911.69,-0.008118846379590039,1.4048375274859517,8.186838003421393,20465.0,-28750.0,-1418.0,6057.0,20979.0,18365.5,56.666666666666664,0.10684424060680896,0.04674147428511448,93.33333333333333,0.008780418722118544,NONE,NO_SIGNAL
2025-06-02,5935.94,0.410204188649943,0.8549904060897738,-39.13955248477489,31791.0,-27181.0,-959.0,394.0,18636.0,18536.0,51.66666666666667,0.006531288852051388,0.04775045051685682,6.666666666666667,0.026479490907357572,NONE,NO_SIGNAL
2025-06-03,5970.37,0.5800260784307065,0.8358875925981465,-2.234272262655257,33343.0,-27871.0,-1569.0,905.0,34551.0,18621.5,86.66666666666667,0.014209898253988192,0.04628356585132933,21.666666666666668,0.011087042601262365,NONE,NO_SIGNAL
2025-06-04,5970.81,0.007369727504324963,1.3671468118050016,63.55629918558421,21313.0,-29138.0,-2399.0,1568.0,42609.0,19444.5,93.33333333333333,0.028813995369179314,0.046148983815176445,51.66666666666667,0.017990197798598784,BEARISH,WEAK_YELLOW
2025-06-05,5939.3,-0.5277340930292529,1.6890615967627978,23.546467883195522,15569.0,-26297.0,-1210.0,814.0,34941.0,20507.5,85.0,0.018546365914786967,0.046148983815176445,33.33333333333333,0.008196529902155358,NONE,NO_SIGNAL
2025-06-06,6000.36,1.0280672806559643,1.0936874597198196,-35.248811421919335,29481.0,-32243.0,-1673.0,7646.0,27022.0,20870.5,66.66666666666666,0.10762495953155131,0.045586502744975756,93.33333333333333,0.019642481106249665,NONE,NO_SIGNAL
2025-06-09,6005.88,0.09199448033119229,0.77683425005629,-28.971092870050906,31089.0,-24151.0,-660.0,1200.0,36080.0,21176.0,86.66666666666667,0.021015761821366025,0.045586502744975756,40.0,0.013223274821212883,BULLISH,NORMAL_GREEN
2025-06-10,6038.81,0.5482960032501483,1.190170253774494,53.207747172354125,21791.0,-25935.0,-1289.0,658.0,46054.0,22080.0,96.66666666666667,0.013246632979687154,0.0443592448626479,18.333333333333332,0.011990601027436654,BEARISH,WEAK_YELLOW
2025-06-11,6022.24,-0.2743918089822439,2.3083308088458043,93.94963044364341,16505.0,-38099.0,-2932.0,904.0,50409.0,23041.5,100.0,0.015468856947296373,0.041003736608136665,30.0,0.005998000666444403,NONE,NO_SIGNAL
2025-06-12,6045.26,0.38224979409655635,2.325771324863884,0.7555466465744454,13224.0,-30756.0,-925.0,802.0,35987.0,23305.5,80.0,0.017546546480845384,0.036221323688642296,36.666666666666664,0.016173651301861325,NONE,NO_SIGNAL
2025-06-13,5976.97,-1.129645375054178,1.078747860112497,-53.61763004900618,24534.0,-26466.0,-598.0,712.0,16948.0,23438.0,31.666666666666664,0.013611164213343529,0.036221323688642296,21.666666666666668,-0.0066135044613573335,BULLISH,REVERSAL_GREEN
2025-06-16,6033.11,0.9392719053299414,1.9583195719664444,81.53635751010636,30278.0,-59294.0,-1421.0,691.0,24864.0,23438.0,53.333333333333336,0.007536756686008464,0.036221323688642296,10.0,0.005969988584469732,BEARISH,WEAK_YELLOW
2025-06-17,5982.72,-0.8352242873078675,1.1217521687908323,-42.718635668619385,46685.0,-52369.0,-896.0,6415.0,25981.0,23764.5,55.00000000000001,0.06031119259154797,0.03454002019012607,86.66666666666667,-0.01059654797388021,BULLISH,REVERSAL_GREEN
2025-06-18,5980.87,-0.030922389816012696,1.7235951750514857,53.65204748473067,13596.0,-23434.0,-677.0,1860.0,14570.0,24416.0,23.333333333333332,0.04700887102888771,0.036221323688642296,80.0,-0.007488945762802901,BEARISH,STRONG_YELLOW
2025-06-20,5967.84,-0.21786128105107938,2.0025620496397116,16.185173794066387,18735.0,-37518.0,-613.0,723.0,17344.0,24416.0,30.0,0.012554480890447828,0.04135181766337975,20.0,-0.014438641414084574,NONE,NO_SIGNAL
2025-06-23,6025.17,0.9606490790637912,0.3937433931162991,-80.33801783135065,55813.0,-21976.0,-676.0,1826.0,28090.0,23764.5,65.0,0.02274227497477924,0.04135181766337975,53.333333333333336,0.00935124321234615,NONE,NO_SIGNAL
2025-06-24,6092.18,1.1121677894565751,0.8145201547485337,106.86573260365813,64104.0,-52214.0,-2728.0,955.0,51969.0,23764.5,100.0,0.007958267014441547,0.04135181766337975,13.333333333333334,0.010360416220420943,BEARISH,WEAK_YELLOW
2025-06-25,6092.16,-0.0003282897091061443,0.9618236269008228,18.084693336749424,34393.0,-33080.0,-3074.0,931.0,59365.0,24416.0,100.0,0.013024986709197236,0.04135181766337975,23.333333333333332,0.02306833967162336,NONE,NO_SIGNAL
2025-06-26,6141.02,0.8020143922681022,1.0558107384944702,9.771761575091631,44848.0,-47351.0,-3293.0,634.0,56059.0,25004.5,98.33333333333333,0.006595510059713293,0.036221323688642296,8.333333333333332,0.033032246306653024,BEARISH,WEAK_YELLOW
2025-06-27,6173.07,0.5219002706390752,0.6443582668357074,-38.97028668655824,67045.0,-43201.0,-2139.0,380.0,32375.0,25563.0,70.0,0.003369839932603201,0.036221323688642296,0.0,0.04162708450172259,NONE,NO_SIGNAL
2025-06-30,6204.95,0.5164367162530104,0.8390485777930089,30.214605907576853,93376.0,-78347.0,-2036.0,466.0,29644.0,26080.5,63.33333333333333,0.002674702252833979,0.03454002019012607,0.0,0.03679793415106514,BEARISH,WEAK_YELLOW
2025-07-01,6198.01,-0.11184618731818752,0.9563358302122347,13.978600944385388,32040.0,-30641.0,-2526.0,332.0,41993.0,26527.0,83.33333333333334,0.0050656860800439435,0.03454002019012607,8.333333333333332,0.012809354845908505,NONE,NO_SIGNAL
2025-07-02,6227.42,0.47450714019499074,0.7516303553151046,-21.405187218772394,34195.0,-25702.0,-2747.0,413.0,40237.0,26948.0,81.66666666666667,0.006549629700112597,0.03396325287251658,13.333333333333334,0.01699461336419894,NONE,NO_SIGNAL
2025-07-03,6279.35,0.833892687501403,1.922788356522152,155.81568691648502,21059.0,-40492.0,-2088.0,707.0,33958.0,27126.5,66.66666666666666,0.010987473968855873,0.033569635498388525,28.333333333333332,0.016914205065440502,BEARISH,WEAK_YELLOW
2025-07-07,6229.98,-0.786227873904155,1.0857154161144191,-43.53432542735959,50551.0,-54884.0,-2396.0,2051.0,40181.0,27330.5,78.33333333333333,0.018665477512240403,0.030780600335083327,55.00000000000001,0.005768723628692074,BULLISH,NORMAL_GREEN
2025-07-08,6225.52,-0.07158931489344988,1.2974174592128662,19.498852089260254,25866.0,-33559.0,-1101.0,1422.0,30670.0,27760.0,58.333333333333336,0.022954736230386776,0.02908012077559811,68.33333333333333,0.00027309868694169737,NONE,NO_SIGNAL
2025-07-09,6263.26,0.60621442064277,1.115937389968311,-13.987793054261655,31241.0,-34863.0,-1246.0,904.0,36448.0,28685.0,73.33333333333333,0.013244645002490696,0.02677667335684288,35.0,0.01579817120193905,NONE,NO_SIGNAL
2025-07-10,6280.46,0.274617371784025,1.9782965802180297,77.27666426466872,20089.0,-39742.0,-1648.0,627.0,42091.0,29459.5,83.33333333333334,0.010095642933049946,0.024817074431678618,26.666666666666668,0.0074524781404918805,BEARISH,WEAK_YELLOW
2025-07-11,6259.75,-0.32975291618766445,1.7886152862168212,-9.58811211109224,21889.0,-39151.0,-909.0,580.0,28886.0,29641.5,46.666666666666664,0.009275696077020263,0.023548397965695893,26.666666666666668,-0.004402181573725739,BULLISH,REVERSAL_GREEN
2025-07-14,6268.56,0.14074044490595128,1.180795876702701,-33.982680020573106,29879.0,-35281.0,-1554.0,1020.0,27484.0,29641.5,43.333333333333336,0.015058906900522633,0.023032997836152126,51.66666666666667,0.00659871303245807,NONE,NO_SIGNAL
2025-07-15,6243.76,-0.3956251515499609,2.872563938932797,143.27354080488942,20371.0,-58517.0,-763.0,809.0,27933.0,29641.5,43.333333333333336,0.010054685558041263,0.023032997836152126,28.333333333333332,0.007011259514890789,NONE,NO_SIGNAL
2025-07-16,6263.7,0.3193588478737075,0.9992830684669614,-65.21285201267928,33476.0,-33452.0,-4424.0,3449.0,36856.0,29641.5,73.33333333333333,0.04610900923784442,0.022795390288681123,90.0,0.0010303240640319178,NONE,NO_SIGNAL
2025-07-17,6297.36,0.5373820585277134,0.7106449569656097,-28.88451937289026,53678.0,-38146.0,-1898.0,614.0,35386.0,30086.0,63.33333333333333,0.006508649932157395,0.022795390288681123,11.666666666666666,0.010547469041929158,NONE,NO_SIGNAL
2025-07-18,6296.79,-0.009051412020266714,0.8911882510013351,25.405554808498067,38948.0,-34710.0,-1221.0,540.0,27200.0,30599.0,33.33333333333333,0.007159999469629669,0.02230666249369481,18.333333333333332,0.0118273597543046,BEARISH,RELIABLE_YELLOW
2025-07-21,6305.6,0.13991255862113583,1.4474442710950102,62.41734217979964,37817.0,-54738.0,-1655.0,1215.0,46720.0,30599.0,90.0,0.012732512444328006,0.021354808442057636,41.66666666666667,0.013479926630995287,BEARISH,WEAK_YELLOW
2025-07-22,6309.62,0.06375285460542557,0.8755618750573342,-39.50980410493038,43604.0,-38178.0,-1530.0,462.0,37381.0,31231.0,71.66666666666667,0.005514837539093275,0.021033302652265953,11.666666666666666,0.00733117157761165,BULLISH,NORMAL_GREEN
2025-07-23,6358.91,0.7811880905664648,0.5921747916977257,-32.366311443271954,60369.0,-35749.0,-1735.0,757.0,40505.0,32078.0,78.33333333333333,0.007676706216408072,0.020746727058085467,25.0,0.010812684861157829,NONE,NO_SIGNAL
2025-07-24,6363.35,0.0698232873244109,1.0903738224093005,84.13040164767422,39912.0,-43519.0,-2956.0,1659.0,49120.0,32369.5,91.66666666666666,0.01884242327874066,0.020746727058085467,71.66666666666667,0.00511657404521082,BEARISH,WEAK_YELLOW
2025-07-25,6388.64,0.39743217016194876,0.9049964967595026,-17.00126340525916,45672.0,-41333.0,-2408.0,501.0,41289.0,33166.5,76.66666666666667,0.005571991013635252,0.019495066707510365,13.333333333333334,0.008438546072954578,NONE,NO_SIGNAL
2025-07-28,6389.77,0.017687645570885202,1.0019334699962728,10.711309224275434,42928.0,-43011.0,-1730.0,807.0,42418.0,34254.5,80.0,0.009121117591211175,0.019495066707510365,35.0,0.006296919007485524,BEARISH,WEAK_YELLOW
2025-07-29,6370.86,-0.2959417944620957,1.5101812258195886,50.726697035603216,29466.0,-44499.0,-984.0,1494.0,33631.0,34746.0,46.666666666666664,0.019543973941368076,0.018908752294587397,76.66666666666667,0.010163104914679533,NONE,NO_SIGNAL
2025-07-30,6362.9,-0.1249438851269713,0.5063545711013658,-66.47060879553956,35801.0,-18128.0,-2588.0,2407.0,41156.0,34746.0,73.33333333333333,0.04084922951598669,0.019216797991937727,90.0,0.006827657909686202,BULLISH,NORMAL_GREEN
2025-07-31,6339.39,-0.369485611906506,2.4665385846942045,387.1168792510879,18738.0,-46218.0,-920.0,785.0,23770.0,34746.0,11.666666666666666,0.011776000960081606,0.01982224265694071,45.0,-0.0009731891730030418,NONE,NO_SIGNAL
2025-08-01,6238.01,-1.599207494727417,1.1175873140685406,-54.69005346181939,30522.0,-34111.0,-650.0,2519.0,20433.0,34746.0,8.333333333333332,0.0371522963924368,0.01982224265694071,88.33333333333333,-0.023139896041241892,BULLISH,REVERSAL_GREEN
2025-08-04,6329.94,1.473707159815385,0.5083866094036344,-54.510345365958976,71483.0,-36341.0,-1268.0,1755.0,30406.0,34746.0,36.666666666666664,0.01583263417142548,0.020746727058085467,63.33333333333333,-0.008300786446305497,NONE,NO_SIGNAL
2025-08-05,6299.19,-0.4857865951336082,1.380266327319002,171.49934750211665,22003.0,-30370.0,-549.0,1220.0,26537.0,34746.0,18.333333333333332,0.022533338258653172,0.020746727058085467,76.66666666666667,-0.013801703098189289,NONE,NO_SIGNAL
2025-08-06,6345.06,0.7281888623775545,0.5002790801518197,-63.75488771623152,53748.0,-26889.0,-1830.0,1160.0,35886.0,34746.0,53.333333333333336,0.013871118179535317,0.02139515593068781,55.00000000000001,-0.002501756552473089,NONE,NO_SIGNAL
2025-08-07,6340.0,-0.07974707882983934,0.761396141439961,52.19427948274395,32862.0,-25021.0,-1776.0,661.0,42111.0,35163.5,80.0,0.010958222811671088,0.02139515593068781,40.0,0.006305129742228299,BEARISH,WEAK_YELLOW
2025-08-08,6389.45,0.7799684542586727,0.9106617836694693,19.60420260959235,38774.0,-35310.0,-2420.0,1009.0,41698.0,35163.5,76.66666666666667,0.013017171313199077,0.020746727058085467,48.333333333333336,0.036428001704489565,BEARISH,WEAK_YELLOW
2025-08-11,6373.45,-0.2504127898332431,1.2277600584098682,34.82064147489161,26023.0,-31950.0,-1233.0,1222.0,33424.0,35163.5,43.333333333333336,0.02022241345071821,0.020746727058085467,73.33333333333333,0.01466942813911798,NONE,NO_SIGNAL
2025-08-12,6445.76,1.1345503612643082,0.7671138755288757,-37.51923510833198,55306.0,-42426.0,-2477.0,1494.0,36275.0,34746.0,60.0,0.014689832158343411,0.020746727058085467,56.666666666666664,0.034625110770095224,NONE,NO_SIGNAL
