signal_code,market_date,direction,triggered,status,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,mfe_pct,mae_pct,benchmark,benchmark_directional_return_pct,directional_excess_vs_benchmark_pct,source_revision,source_hash,base_signal_code,feature_tier,production_action,feature_confirmation,MU_GEXChange,MU_GEX_ZScore,QQQ_GEX_Trending_Up,QQQ_GEX_ZScore_60day,QQQ_Is_Potential_Swing_Up,QQQ_Price_Above_SMA20,QQQ_TodayChange
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-04-15,LONG,True,FINAL,2026-04-16T07:30:00-04:00,447.72,2026-04-22T16:00:00-04:00,487.33,D5_REGULAR_SESSION_CLOSE,8.84704726,9.88564281,-2.64004288,QQQ,2.6416809,6.20536636,3148a595c35a33cac33f92ed5d829dbe868ae12433200156ead222927e5e68d7,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,6.42,0.9572449843321968,1.0,2.0670796844415147,0.0,1.0,1.4
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-04-23,LONG,True,FINAL,2026-04-24T07:30:00-04:00,496.0,2026-04-30T16:00:00-04:00,517.19,D5_REGULAR_SESSION_CLOSE,4.27217742,7.96370968,-1.56653226,QQQ,0.86268111,3.40949631,469e458961daaa961cc26ae4078dad7fc71e584144eeeeafa2697c9791b5491b,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,20.97,0.6793742899935131,1.0,0.9286166591749636,0.0,1.0,-0.56
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-04-28,LONG,True,FINAL,2026-04-29T07:30:00-04:00,528.12,2026-05-05T16:00:00-04:00,640.48,D5_REGULAR_SESSION_CLOSE,21.2754677,23.40755889,-5.32454745,QQQ,3.28246473,17.99300297,b1b063592443a3a0ada575521292a1076d8c865396e637c6c61489478630c518,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,-25.97,-0.898218846773978,1.0,1.2539497298210995,0.0,1.0,-1.01
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-04-30,LONG,True,FINAL,2026-05-01T07:30:00-04:00,505.78,2026-05-07T16:00:00-04:00,646.76,D5_REGULAR_SESSION_CLOSE,27.87377911,35.5826644,-0.07513148,QQQ,4.17178834,23.70199078,643e24db9ca314ad70edf45bb1eced4621415d1af164c78d487a43fb507fc09a,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,51.66,-0.1407522883432322,1.0,1.4669247542772357,0.0,1.0,0.93
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-05-12,LONG,True,FINAL,2026-05-13T07:30:00-04:00,806.03,2026-05-19T16:00:00-04:00,699.0,D5_REGULAR_SESSION_CLOSE,-13.27866208,1.13643413,-19.08365694,QQQ,-1.43033777,-11.84832431,35a7f2f9f4c30f7a9958d07ed2a738116b7742799c75a6bc9e2b84a4d088fe73,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,12.7,-1.2570934476776,0.0,0.5448154748918483,0.0,1.0,-0.85
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-05-14,LONG,True,FINAL,2026-05-15T07:30:00-04:00,755.73,2026-05-21T16:00:00-04:00,761.98,D5_REGULAR_SESSION_CLOSE,0.82701494,1.21339632,-13.69801384,QQQ,0.499367,0.32764794,9d233e7a9af916d23aad451f102598a36326c4a4a1436382f03d0d8823e0f10c,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,-52.34,-1.2710651517554887,0.0,0.4213167213118429,0.0,1.0,0.71
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-05-18,LONG,True,FINAL,2026-05-19T07:30:00-04:00,668.0,2026-05-26T16:00:00-04:00,895.98,D5_REGULAR_SESSION_CLOSE,34.12874251,37.24550898,-2.36377246,QQQ,4.09414247,30.03460005,fab322a30c4e012d257f63df67a133652ab8f0b31acbfa077c547f43a47e360f,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,2312.0,-1.757566150106992,0.0,0.0475341371531888,1.0,1.0,-0.43
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-06-04,LONG,True,FINAL,2026-06-05T07:30:00-04:00,962.62,2026-06-11T16:00:00-04:00,995.65,D5_REGULAR_SESSION_CLOSE,3.43126052,3.85406495,-11.68893229,QQQ,-2.32050828,5.75176879,c0cbb9657b24d708e2cfad6152c2273f808b77f89ca73e2a2283d8988461c8ad,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,-79.91,-0.8838524568394427,1.0,0.0025137165457145,1.0,1.0,-0.48
MU_DOWN_DAY_INTENT_REVERSAL_WEAK,2026-06-23,LONG,True,FINAL,2026-06-24T07:30:00-04:00,1084.36,2026-06-30T16:00:00-04:00,1151.55,D5_REGULAR_SESSION_CLOSE,6.19628168,15.73647128,-8.60046479,QQQ,2.69236674,3.50391494,0a9abb6db4f0ffcf5bc77458bfc61a3ff007755f7b7d2ad9d832311c695239c6,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,WEAK,WATCH,NOT(QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0),-77.37,-0.9126292072099952,0.0,-1.4096868853421547,0.0,0.0,-3.29
MU_DOWN_DAY_INTENT_REVERSAL_WEAK,2026-06-26,LONG,True,FINAL,2026-06-29T07:30:00-04:00,1132.42,2026-07-06T16:00:00-04:00,984.31,D5_REGULAR_SESSION_CLOSE,-13.0790696,3.20199219,-16.08413839,QQQ,0.99509441,-14.07416401,9fc8855f0792ea33f24aa770e163e2e79daaa4713e2aced72030b627f08303f2,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,WEAK,WATCH,NOT(QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0),-91.66,-0.7608838172103798,0.0,-1.489451027956178,0.0,0.0,-1.38
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-07-07,LONG,True,FINAL,2026-07-08T07:30:00-04:00,892.24,2026-07-14T16:00:00-04:00,982.75,D5_REGULAR_SESSION_CLOSE,10.14413162,16.05621806,-0.13897606,QQQ,2.84816006,7.29597157,e0c090cc67f2782f59f14246b2dd518c62c5e4df4d1a599b8008aeb0073a8982,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,-36.09,-1.460958568401632,0.0,-1.4161879013145542,1.0,0.0,-1.85
MU_DOWN_DAY_INTENT_REVERSAL_WEAK,2026-07-10,LONG,True,FINAL,2026-07-13T07:30:00-04:00,937.21,2026-07-17T16:00:00-04:00,849.19,D5_REGULAR_SESSION_CLOSE,-9.39170517,7.00056551,-14.21346336,QQQ,-3.35135736,-6.04034781,07289467a8372ea47bab12235004e2b539724fd0b317ea0d683f652c163dfb08,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,WEAK,WATCH,NOT(QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0),243.07,-0.7219718063101676,0.0,-0.1251717963648554,0.0,1.0,0.31
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-07-15,LONG,True,FINAL,2026-07-16T07:30:00-04:00,865.15,2026-07-22T16:00:00-04:00,959.52,D5_REGULAR_SESSION_CLOSE,10.90793504,14.1825117,-7.06813847,QQQ,-0.72448507,11.63242011,fd5855b0756fe8ca3ef33285818d887a0e076f5969db412a479cd83ea1cd33d1,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,986.6,-1.7886742291285949,1.0,-0.5763804264881605,0.0,0.0,-0.27
MU_DOWN_DAY_INTENT_REVERSAL_HIGH,2026-07-16,LONG,True,FINAL,2026-07-17T07:30:00-04:00,844.3,2026-07-23T16:00:00-04:00,990.21,D5_REGULAR_SESSION_CLOSE,17.28177188,19.83536658,-4.77318489,QQQ,-0.65312464,17.93489652,27c0eb23b876ec5b111a07675451ec3c69a5f25b31d2d530621a71d4d404b180,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,HIGH,PLAN_ENTRY,QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0,84.89,-2.600613091687709,0.0,-2.2203219912263776,0.0,0.0,-1.64
MU_DOWN_DAY_INTENT_REVERSAL_WEAK,2026-07-27,LONG,True,FINAL,2026-07-28T07:30:00-04:00,832.37,2026-08-03T16:00:00-04:00,829.04,D5_REGULAR_SESSION_CLOSE,-0.40006247,11.83488112,-14.94167257,QQQ,3.7927968,-4.19285927,ae0dee9ade8d8173e9473fe63371e617bf53e6793cd64fdc4c96fb2a7064142f,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_DOWN_DAY_INTENT_REVERSAL,WEAK,WATCH,NOT(QQQ.GEX_Trending_Up == 1 OR MU.GEX_ZScore < -1.0),-22.14,-0.22975654230292,0.0,-1.8094563594371675,1.0,0.0,-0.31
MU_FEAR_SHOCK_REVERSAL,2025-11-17,LONG,True,FINAL,2025-11-18T07:30:00-05:00,238.39,2025-11-24T16:00:00-05:00,223.79,D5_REGULAR_SESSION_CLOSE,-6.12441797,2.26939049,-19.21221528,QQQ,0.93213273,-7.0565507,a6087f0503e93c9b9cb8f153f2b95b0c934e671960553f67dcac7fdcb3ae5c85,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-35.86,-1.09156207234777,0.0,-0.9514227418531124,0.0,0.0,-0.85
MU_FEAR_SHOCK_REVERSAL,2025-12-03,LONG,True,FINAL,2025-12-04T07:30:00-05:00,232.36,2025-12-10T16:00:00-05:00,263.78,D5_REGULAR_SESSION_CLOSE,13.52212085,13.93957652,-3.88621105,QQQ,0.60761523,12.91450562,a71b3b981de84914bd014bc29545ed70d20b30cd00101836aedb038091b2d612,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-107.64,-1.780425584188587,1.0,1.505245245512539,0.0,1.0,0.24
MU_FEAR_SHOCK_REVERSAL,2025-12-15,LONG,True,FINAL,2025-12-16T07:30:00-05:00,236.95,2025-12-22T16:00:00-05:00,276.57,D5_REGULAR_SESSION_CLOSE,16.72082718,18.16416966,-6.44017725,QQQ,1.49667224,15.22415494,a7f441aadcbec0b048fa29d6ac31fea46e73c86f4631204f2350d57c693b889d,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-15.2,-0.2629304352032413,1.0,-0.165365419179074,0.0,0.0,-0.5
MU_FEAR_SHOCK_REVERSAL,2025-12-23,LONG,True,FINAL,2025-12-24T07:30:00-05:00,277.65,2025-12-31T16:00:00-05:00,285.36,D5_REGULAR_SESSION_CLOSE,2.77687736,7.62830902,-0.69872141,QQQ,-1.28400855,4.06088591,c4369e1fe643113c58401e839cd7116e68f9fb962c5aeaba19b60cc5c791ac9f,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,1.38,1.4873863665275415,0.0,1.5879510684127227,0.0,1.0,0.47
MU_FEAR_SHOCK_REVERSAL,2025-12-30,LONG,True,FINAL,2025-12-31T07:30:00-05:00,292.09,2026-01-07T16:00:00-05:00,338.63,D5_REGULAR_SESSION_CLOSE,15.93344517,18.66205622,-2.70806943,QQQ,0.92347005,15.00997512,47e37e0c7701c7cecd619c146b76ab67334ec6780a422f0ba23be25a2cb1bcc4,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-34.59,-0.2361833834264409,1.0,-0.2330404517746196,0.0,1.0,-0.23
MU_FEAR_SHOCK_REVERSAL,2026-02-27,LONG,True,FINAL,2026-03-02T07:30:00-05:00,399.25,2026-03-06T16:00:00-05:00,370.65,D5_REGULAR_SESSION_CLOSE,-7.16343143,4.59862242,-8.0651221,QQQ,0.21048411,-7.37391555,34c048ebe7980c85300cc84e7b860992fa8b5555d08e0bed6ff6d5268a63bf3d,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-66.79,-0.4417700741940775,1.0,-1.014502491270268,0.0,0.0,-0.32
MU_FEAR_SHOCK_REVERSAL,2026-03-06,LONG,True,FINAL,2026-03-09T07:30:00-04:00,364.5,2026-03-13T16:00:00-04:00,426.13,D5_REGULAR_SESSION_CLOSE,16.90809328,17.7914952,-3.47050754,QQQ,0.18562581,16.72246747,e2ee4ef0ee08c7d3fd71ed598028264fc0c1522c2b1cb6e3ea15a15c065992f6,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-216.34,-1.8524100667023229,1.0,-0.8101961700515009,0.0,0.0,-1.5
MU_FEAR_SHOCK_REVERSAL,2026-04-10,LONG,True,FINAL,2026-04-13T07:30:00-04:00,413.83,2026-04-17T16:00:00-04:00,455.02,D5_REGULAR_SESSION_CLOSE,9.95336249,14.2957253,-1.28796849,QQQ,6.76574175,3.18762075,0c44eaa8be312d257f29827cbac4400d4537ab1024f619ad0b5d616501880d46,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-67.7,0.5373954771258892,1.0,1.9736205933149804,0.0,1.0,0.14
MU_FEAR_SHOCK_REVERSAL,2026-05-22,LONG,True,FINAL,2026-05-26T07:30:00-04:00,796.69,2026-06-01T16:00:00-04:00,1034.83,D5_REGULAR_SESSION_CLOSE,29.89117474,31.41497948,-0.14434724,QQQ,2.44423907,27.44693566,dd7f19f8a88c52f4a71d67240e0f4cc63b0b6b2f1b4c202ff2c721ded6653917,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-89.92,-1.005868886311551,0.0,0.0508394231405828,0.0,1.0,0.42
MU_FEAR_SHOCK_REVERSAL,2026-05-28,LONG,True,FINAL,2026-05-29T07:30:00-04:00,948.9,2026-06-04T16:00:00-04:00,997.17,D5_REGULAR_SESSION_CLOSE,5.08694278,14.79502582,-1.18979871,QQQ,0.51854265,4.56840013,bc4900574d961b57e0efa74070385e058ec7b42ccbb3ecd47ed2913329cc508f,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-8.15,-0.0006098710808493,1.0,0.6779847674936871,0.0,1.0,0.84
MU_FEAR_SHOCK_REVERSAL,2026-06-05,LONG,True,FINAL,2026-06-08T07:30:00-04:00,922.24,2026-06-12T16:00:00-04:00,980.71,D5_REGULAR_SESSION_CLOSE,6.33999827,9.80005205,-7.36142436,QQQ,0.88252983,5.45746844,11c11c7634de1508ddc05e353eaf82616ca1fd05afdd6c26578a31a66fe1be5d,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-431.49,-1.782935300939546,0.0,-1.135923676449001,0.0,0.0,-4.8
MU_FEAR_SHOCK_REVERSAL,2026-06-09,LONG,True,FINAL,2026-06-10T07:30:00-04:00,897.0,2026-06-16T16:00:00-04:00,1020.83,D5_REGULAR_SESSION_CLOSE,13.80490524,26.32998885,-3.39464883,QQQ,4.69113132,9.11377392,16c75dc01c0423f7a0f2bb8d92c8968ce4ad9f14e3f5f904896013f91bbdcb18,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,3.09,-0.2133609830508609,0.0,-0.8126816792338522,0.0,0.0,-1.15
MU_FEAR_SHOCK_REVERSAL,2026-06-10,LONG,True,FINAL,2026-06-11T07:30:00-04:00,919.55,2026-06-17T16:00:00-04:00,1041.56,D5_REGULAR_SESSION_CLOSE,13.26844652,23.23201566,-2.61540971,QQQ,2.95438026,10.31406626,dda25f9e3778ec28e2e23b5683c6c3d6dc19183cd1690bf8415e28ce1eef5bfb,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-137.56,-1.0522468422665705,0.0,-1.4371507428394947,0.0,0.0,-2.0
MU_FEAR_SHOCK_REVERSAL,2026-06-12,LONG,True,FINAL,2026-06-15T07:30:00-04:00,1060.22,2026-06-22T16:00:00-04:00,1211.2,D5_REGULAR_SESSION_CLOSE,14.24044066,14.46303597,-4.34626776,QQQ,0.05965455,14.18078612,e3cd1c6d8f64d3d974b41c03c0bbcae567dca2763630f605bcd13de9481709df,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-60.28,0.0295086178794307,0.0,-0.0039619955118917,0.0,0.0,0.59
MU_FEAR_SHOCK_REVERSAL,2026-07-01,LONG,True,FINAL,2026-07-02T07:30:00-04:00,1007.35,2026-07-09T16:00:00-04:00,990.5,D5_REGULAR_SESSION_CLOSE,-1.67270561,6.54985854,-13.13049089,QQQ,-0.06909036,-1.60361526,c0bebb6733d8d5989fbee5e1dfa525221e91a27b5b0fd2789e649d62e8e29600,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-232.61,-2.293483681393026,1.0,-0.6789544979359708,0.0,1.0,-1.52
MU_FEAR_SHOCK_REVERSAL,2026-07-17,LONG,True,FINAL,2026-07-20T07:30:00-04:00,885.22,2026-07-24T16:00:00-04:00,920.16,D5_REGULAR_SESSION_CLOSE,3.94704141,14.29588125,-2.90436276,QQQ,-2.41759496,6.36463637,077eea1f2d1278a9ef1bb406c392b6f46ca386065d7ab63a2e8d3afa32bec310,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_FEAR_SHOCK_REVERSAL,BASE,PLAN_ENTRY,NOT_APPLICABLE,-45.63,-1.1502613895580125,0.0,-1.6321077729727684,1.0,0.0,-1.5
MU_CALL_WASHOUT_UPTREND,2025-11-05,LONG,True,FINAL,2025-11-06T07:30:00-05:00,239.07,2025-11-07T16:00:00-05:00,237.89,D2_REGULAR_SESSION_CLOSE,-0.49357929,3.07023048,-5.29970302,QQQ,-2.31492607,1.82134678,1677b7829f51717814e31eb357f3e4889c980c6a8b8506610c1797c5424516ec,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,233.37,-0.099967698155491,1.0,-1.0337243644166758,1.0,1.0,0.65
MU_CALL_WASHOUT_UPTREND,2025-11-10,LONG,True,FINAL,2025-11-11T07:30:00-05:00,250.2,2025-11-12T16:00:00-05:00,244.9,D2_REGULAR_SESSION_CLOSE,-2.11830536,1.11910472,-4.56035172,QQQ,0.01610462,-2.13440997,8f2632224dae582cca2097e725d37d58feb2fd53ad91c7ad5d03167b1dfb4e9c,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,15.93,-0.1107954957621091,0.0,0.5674082551549298,0.0,1.0,2.21
MU_CALL_WASHOUT_UPTREND,2025-11-12,LONG,True,FINAL,2025-11-13T07:30:00-05:00,243.4,2025-11-14T16:00:00-05:00,246.84,D2_REGULAR_SESSION_CLOSE,1.41331142,4.83566146,-5.43960559,QQQ,-1.79372197,3.20703339,4f1a92785fdb0d6676892ea1b9be3c7bf931ee4dd070a03f81430d18e8085b75,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,14.45,0.0817742747465277,0.0,0.5809791689021541,0.0,1.0,-0.08
MU_CALL_WASHOUT_UPTREND,2025-12-18,LONG,True,FINAL,2025-12-19T07:30:00-05:00,253.0,2025-12-22T16:00:00-05:00,276.57,D2_REGULAR_SESSION_CLOSE,9.31620553,10.66798419,-0.98814229,QQQ,1.27255181,8.04365372,d993490d96716d5fb508e5fa515f4c6673d9e287b141ac27644fa0464c657371,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,-954.29,1.7570116951845856,0.0,-0.6280018084853504,0.0,0.0,1.45
MU_CALL_WASHOUT_UPTREND,2025-12-30,LONG,True,FINAL,2025-12-31T07:30:00-05:00,292.09,2026-01-02T16:00:00-05:00,315.34,D2_REGULAR_SESSION_CLOSE,7.95987538,8.04888904,-2.70806943,QQQ,-0.84260577,8.80248115,47e37e0c7701c7cecd619c146b76ab67334ec6780a422f0ba23be25a2cb1bcc4,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,-34.59,-0.2361833834264409,1.0,-0.2330404517746196,0.0,1.0,-0.23
MU_CALL_WASHOUT_UPTREND,2026-01-27,LONG,True,FINAL,2026-01-28T07:30:00-05:00,427.89,2026-01-29T16:00:00-05:00,435.79,D2_REGULAR_SESSION_CLOSE,1.8462689,5.58788474,-2.54504662,QQQ,-1.07668851,2.92295742,19a6edb416e893eb4034b8f14de9e1461cd6290c6b28738d64b52d7778f69aca,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,63.2,-0.1207283056545452,0.0,0.6928613496457289,0.0,1.0,0.91
MU_CALL_WASHOUT_UPTREND,2026-03-12,LONG,True,FINAL,2026-03-13T07:30:00-04:00,409.93,2026-03-16T16:00:00-04:00,441.78,D2_REGULAR_SESSION_CLOSE,7.7696192,10.96040787,-2.66630888,QQQ,0.15516033,7.61445887,744764e6fceb5e8328ebc6faeb811a9511195fef65b68fcb8230835c1aa13502,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,-90.44,-0.6670878461429983,1.0,-1.101716224919859,0.0,0.0,-1.72
MU_CALL_WASHOUT_UPTREND,2026-04-01,LONG,True,FINAL,2026-04-02T07:30:00-04:00,348.29,2026-04-06T16:00:00-04:00,377.62,D2_REGULAR_SESSION_CLOSE,8.4211433,10.56303655,-2.65583278,QQQ,2.70675904,5.71438426,79bed11aba252ad53b41ee3250e7d2876fa6336e42963dedd50f7df8cd4c447c,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,-1619.9,1.0187334361602025,1.0,0.5471616215240231,0.0,0.0,1.24
MU_CALL_WASHOUT_UPTREND,2026-04-08,LONG,True,FINAL,2026-04-09T07:30:00-04:00,402.48,2026-04-10T16:00:00-04:00,420.7,D2_REGULAR_SESSION_CLOSE,4.52693302,5.62760883,-1.00377659,QQQ,1.21419934,3.31273367,84c30d9d2c9aeb0bb2b33869e8885a02569d0778f8c74d4e5889e103e73ec047,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,83.61,2.0930464447894623,1.0,1.34848243623661,0.0,1.0,2.97
MU_CALL_WASHOUT_UPTREND,2026-04-14,LONG,True,FINAL,2026-04-15T07:30:00-04:00,453.98,2026-04-16T16:00:00-04:00,457.41,D2_REGULAR_SESSION_CLOSE,0.75553989,2.19613199,-3.22921715,QQQ,1.959879,-1.20433911,b27311c990b67445ab99c1796b8dd0fd0d184f6ec440e63568e50c4200c65f9c,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,20.06,0.9360852313264524,1.0,2.3792130038762527,0.0,1.0,1.82
MU_CALL_WASHOUT_UPTREND,2026-04-29,LONG,True,FINAL,2026-04-30T07:30:00-04:00,521.99,2026-05-01T16:00:00-04:00,542.32,D2_REGULAR_SESSION_CLOSE,3.89471063,4.58246327,-4.21272438,QQQ,1.31497873,2.57973189,02cd634f0303476a17fccddf55a76df1c41d09cb231ef0473973e15a598e4003,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,48.28,-0.6716210133643182,0.0,1.1013898576149,0.0,1.0,0.61
