signal_code,market_date,direction,triggered,resolved,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,source_revision,source_hash,feature__SCOptionCountChg_Rank60,feature__Prev2DaysChange
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-11,LONG,True,True,2026-05-12T07:30:00-04:00,537.0,2026-05-12T16:00:00-04:00,546.44,D1_CLOSE,1.7579143389199414,c4803ca55e607f5ba904ce1b7c6e0a7aadc7e8d0129cc087614eb232c0f37c5a,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.14285714285714285,12.75
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-12,LONG,True,True,2026-05-13T07:30:00-04:00,544.5,2026-05-13T16:00:00-04:00,562.34,D1_CLOSE,3.2764003673094733,3d717f06a9a7d004aae381d56cd208c36e7f5380c11ee90d28d42a493130964d,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.42857142857142855,7.23
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-14,LONG,True,True,2026-05-15T07:30:00-04:00,577.88,2026-05-15T16:00:00-04:00,594.09,D1_CLOSE,2.8050806395791605,53a0ab22813784884fd45fd18e1e3cd0dbcf81ae08a0efe1690321a6935c79b0,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.5714285714285714,3.74
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-15,LONG,True,True,2026-05-18T07:30:00-04:00,592.0,2026-05-18T16:00:00-04:00,619.09,D1_CLOSE,4.5760135135135105,b72a2985c45d8e95d99e89c93bcaa4f2c0d1b780012eeb2a3b567ddc2b491586,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.03571428571428571,6.19
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-19,LONG,True,True,2026-05-20T07:30:00-04:00,611.07,2026-05-20T16:00:00-04:00,650.18,D1_CLOSE,6.400248744006398,d95e7d639280ae2133fdef72a3aa63a543d519c4555d84bdcfff3600ec7e7171,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.30357142857142855,6.7
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-20,LONG,True,True,2026-05-21T07:30:00-04:00,647.45,2026-05-21T16:00:00-04:00,648.3,D1_CLOSE,0.13128426905550938,335bccb180d144a0666254ece88eef06e143104f62a9985b7fdc6db8bbc2731c,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.7857142857142857,3.84
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-21,LONG,True,True,2026-05-22T07:30:00-04:00,649.0,2026-05-22T16:00:00-04:00,663.21,D1_CLOSE,2.1895223420647314,97c638b9a8f1e4b2b56c2c25b06ff721a50c326411f22ede3ee3e1f2ec2e02f4,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.21428571428571427,5.05
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-22,LONG,True,True,2026-05-26T07:30:00-04:00,664.0,2026-05-26T16:00:00-04:00,671.7,D1_CLOSE,1.1596385542168797,238df1ce9f9ec1a2476827fa5a29e9f0229596e6dc1d55a62166e29017e55a6a,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.42857142857142855,5.08
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-26,LONG,True,True,2026-05-27T07:30:00-04:00,645.36,2026-05-27T16:00:00-04:00,645.36,D1_CLOSE,0.0,000097984a41db338146d9673888fb8f76b54037b61923f73cca73a932243a95,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.625,2.06
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-05-29,LONG,True,True,2026-06-01T07:30:00-04:00,740.99,2026-06-01T16:00:00-04:00,781.98,D1_CLOSE,5.531788553151862,6e732333635f8fac9aef7dce1052ec93d058501338c0b975f8fd085e5767ee81,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.44642857142857145,-0.08
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-06-02,LONG,True,True,2026-06-03T07:30:00-04:00,771.47,2026-06-03T16:00:00-04:00,747.26,D1_CLOSE,-3.1381648022606234,e22d241e88c359f558ac7067a88cf7ce63a3fc27f321a34323254310cefe94c5,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.08928571428571429,16.57
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-06-03,LONG,True,True,2026-06-04T07:30:00-04:00,673.0,2026-06-04T16:00:00-04:00,719.33,D1_CLOSE,6.884101040118873,5ba6b739f1ba8ec4d41c1a051e2bd228ace352d7aad2e281701fcd7781a898db,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.10714285714285714,5.19
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-06-12,LONG,True,True,2026-06-15T07:30:00-04:00,692.5,2026-06-15T16:00:00-04:00,692.79,D1_CLOSE,0.04187725631767947,cc246f2d0a3c7798dbaf1cb68dbee1c0382d74e97ff1b99ad83a35c24fe26cdc,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.017857142857142856,7.23
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-06-15,LONG,True,True,2026-06-16T07:30:00-04:00,692.2,2026-06-16T16:00:00-04:00,679.5,D1_CLOSE,-1.8347298468650797,68b156ed0bb3aea58c51ef0ed0862da3a717f925a4980e7cc5b251a6d0ef55ed,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.4642857142857143,5.41
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-06-17,LONG,True,True,2026-06-18T07:30:00-04:00,678.54,2026-06-18T16:00:00-04:00,684.53,D1_CLOSE,0.8827777286527061,82c7dc97d31934a04a7d913c25d71e681d9b060e0d489a4c697d458186beabb8,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.25,-0.49
CRWD_CONTROLLED_SC_ACTIVITY_LONG,2026-06-24,LONG,True,True,2026-06-25T07:30:00-04:00,676.0,2026-06-25T16:00:00-04:00,678.99,D1_CLOSE,0.4423076923076863,7b48ddb90860b1179c61224dcda6d7c56e13304dd5076b0e9466254a4ea349e2,ceb7bf531ae8b91b7ba459c7da185471608aac02585b9596b24c1ebfdacd2afc,0.7407407407407407,-0.58
