signal_code,market_date,direction,triggered,status,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,mfe_pct,mae_pct,benchmark,benchmark_directional_return_pct,directional_excess_vs_benchmark_pct,source_revision,source_hash
VST_DOUBLE_DOWN_CONTINUATION_D1,2026-08-05,SHORT,True,FINAL,2026-08-06T07:30:00-04:00,142.0,2026-08-06T16:00:00-04:00,141.37,D1_REGULAR_SESSION_CLOSE,0.44366197,1.30985915,-0.72535211,QQQ,-0.21147275,0.65513472,b21bd4145d9dd3c7e7e294d17e06263eac258dd1a69eaef3563407a8b5a45419,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-05-11,LONG,True,FINAL,2026-05-12T07:30:00-04:00,150.5,2026-05-18T16:00:00-04:00,136.75,D5_REGULAR_SESSION_CLOSE,-9.13621262,0.63787375,-11.05647841,QQQ,-0.18951984,-8.94669279,02e2594e338ec1f5a90b9cd2b529a089ae103845b1814ccd637a9682d1aea1ea,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-05-13,LONG,True,FINAL,2026-05-14T07:30:00-04:00,142.46,2026-05-20T16:00:00-04:00,144.03,D5_REGULAR_SESSION_CLOSE,1.10206374,1.71276148,-6.87912396,QQQ,-0.37164853,1.47371226,80727ae72a746f56bb48b386dca705b091fcbf51cd1a8a45e705dbfc4667d588,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-05-14,LONG,True,FINAL,2026-05-15T07:30:00-04:00,139.9,2026-05-21T16:00:00-04:00,149.08,D5_REGULAR_SESSION_CLOSE,6.56182988,6.70478914,-5.17512509,QQQ,0.499367,6.06246288,b9917d59eafdc6e771096c8ae933efa668650e2f7268ecc0f5616d12cb568de7,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-05-18,LONG,True,FINAL,2026-05-19T07:30:00-04:00,136.0,2026-05-26T16:00:00-04:00,164.56,D5_REGULAR_SESSION_CLOSE,21.0,23.08823529,-2.45588235,QQQ,4.09414247,16.90585753,96efdf63b047bd3e9abb5d1ae367337d9c78ec29d892317686df017cb2e62090,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-06-08,LONG,True,FINAL,2026-06-09T07:30:00-04:00,148.22,2026-06-15T16:00:00-04:00,153.61,D5_REGULAR_SESSION_CLOSE,3.6364863,4.87788423,-8.29172851,QQQ,3.04491176,0.59157455,f9be0da574a32e9bb71252cec8f57a9c49cae4515dc0ef50b7ff9b139402b8a0,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-06-09,LONG,True,FINAL,2026-06-10T07:30:00-04:00,144.0,2026-06-16T16:00:00-04:00,158.61,D5_REGULAR_SESSION_CLOSE,10.14583333,12.13888889,-5.60416667,QQQ,4.69113132,5.45470201,5682e8b3fef970b79445dba5447ee2f1678a3e0ab61fb6709bd8e49a170dc2fb,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-06-10,LONG,True,FINAL,2026-06-11T07:30:00-04:00,141.44,2026-06-17T16:00:00-04:00,158.82,D5_REGULAR_SESSION_CLOSE,12.28789593,14.84728507,-1.32211538,QQQ,2.95438026,9.33351566,43f568d989a8c14f1866f72c5be3e83cef002183eeeccf833d5a086939bdb1e1,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-07-01,LONG,True,FINAL,2026-07-02T07:30:00-04:00,153.05,2026-07-09T16:00:00-04:00,157.99,D5_REGULAR_SESSION_CLOSE,3.22770336,5.31198955,-2.97288468,QQQ,-0.06909036,3.29679372,e2ceaef3a305bdca2b010e94a0d10cef2c6841d70464a39b3aa61e94c6da4510,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-07-08,LONG,True,FINAL,2026-07-09T07:30:00-04:00,156.25,2026-07-15T16:00:00-04:00,160.2,D5_REGULAR_SESSION_CLOSE,2.528,7.6544,-0.16,QQQ,0.25423255,2.27376745,48d7decd1758bfe86ad3b99749d039d0a07178eecdac86c8ba699e102e702721,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-07-27,LONG,True,FINAL,2026-07-28T07:30:00-04:00,154.0,2026-08-03T16:00:00-04:00,155.9,D5_REGULAR_SESSION_CLOSE,1.23376623,1.92207792,-8.37662338,QQQ,3.7927968,-2.55903056,935f1deb16e2ace93611f8a8d4e87f665e91b2f03ab4f15fb6a4b5c75dc99906,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-07-28,LONG,True,FINAL,2026-07-29T07:30:00-04:00,148.9,2026-08-04T16:00:00-04:00,143.22,D5_REGULAR_SESSION_CLOSE,-3.8146407,6.95768972,-5.23841504,QQQ,6.93538389,-10.75002459,5a4cfe1b153643fcdc0c08d98f0ee18fbd87cf75e092bd575c981b014b3672d4,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
VST_DOUBLE_DOWN_REVERSAL_D5,2026-08-05,LONG,True,FINAL,2026-08-06T07:30:00-04:00,142.0,2026-08-12T16:00:00-04:00,146.71,D5_REGULAR_SESSION_CLOSE,3.31690141,5.1971831,-5.1056338,QQQ,1.39067839,1.92622302,b21bd4145d9dd3c7e7e294d17e06263eac258dd1a69eaef3563407a8b5a45419,576ce3c01f316c17f4a4c4b6fdcc1ebc015e16f2a62b676e7bda79751219ef8d
