ASXCode	TimeFrame	TimeIntervalStart	Open	High	Low	Close	Volume	FirstSale	LastSale	SaleValue	NumOfSale	AverageValuePerTransaction	VWAP	ObservationDate
NQMAIN.US	30M	2026-02-25 12:30:00	25321.0000	25355.0000	25315.0000	25352.2500	14602	NULL	NULL	NULL	8514	NULL	25337.475000	2026-02-25
NQMAIN.US	30M	2026-02-25 13:00:00	25352.7500	25358.0000	25336.5000	25339.2500	9927	NULL	NULL	NULL	6338	NULL	25345.525000	2026-02-25
NQMAIN.US	30M	2026-02-25 13:30:00	25339.5000	25356.0000	25334.2500	25350.5000	7132	NULL	NULL	NULL	4829	NULL	25346.425000	2026-02-25
NQMAIN.US	30M	2026-02-25 14:00:00	25350.2500	25378.0000	25349.5000	25371.0000	10921	NULL	NULL	NULL	6718	NULL	25367.425000	2026-02-25
NQMAIN.US	30M	2026-02-25 14:30:00	25371.2500	25378.5000	25364.2500	25368.7500	7863	NULL	NULL	NULL	4927	NULL	25371.925000	2026-02-25
NQMAIN.US	30M	2026-02-25 15:00:00	25368.5000	25376.5000	25359.5000	25366.7500	9841	NULL	NULL	NULL	6152	NULL	25368.950000	2026-02-25
NQMAIN.US	30M	2026-02-25 15:30:00	25366.7500	25396.5000	25352.0000	25384.5000	35318	NULL	NULL	NULL	20219	NULL	25376.800000	2026-02-25
NQMAIN.US	30M	2026-02-25 16:00:00	25384.0000	25423.7500	25370.0000	25395.5000	13420	NULL	NULL	NULL	7816	NULL	25389.125000	2026-02-25
NQMAIN.US	30M	2026-02-25 16:30:00	25395.5000	25494.7500	25382.0000	25461.7500	16898	NULL	NULL	NULL	11253	NULL	25454.575000	2026-02-25
NQMAIN.US	30M	2026-02-25 18:00:00	25388.2500	25418.2500	25361.2500	25383.5000	6132	NULL	NULL	NULL	4472	NULL	25386.025000	2026-02-25
NQMAIN.US	30M	2026-02-25 18:30:00	25383.5000	25387.5000	25274.7500	25317.2500	7854	NULL	NULL	NULL	5978	NULL	25322.300000	2026-02-25
NQMAIN.US	30M	2026-02-25 19:00:00	25315.7500	25340.0000	25304.5000	25337.0000	4479	NULL	NULL	NULL	3289	NULL	25323.825000	2026-02-25
NQMAIN.US	30M	2026-02-25 19:30:00	25337.7500	25341.5000	25302.0000	25315.7500	3662	NULL	NULL	NULL	2769	NULL	25318.050000	2026-02-25
NQMAIN.US	30M	2026-02-25 20:00:00	25316.2500	25320.0000	25273.7500	25274.2500	4760	NULL	NULL	NULL	3555	NULL	25301.125000	2026-02-25
NQMAIN.US	30M	2026-02-25 20:30:00	25273.7500	25319.7500	25264.7500	25316.2500	2978	NULL	NULL	NULL	2308	NULL	25296.200000	2026-02-25
NQMAIN.US	30M	2026-02-25 21:00:00	25315.5000	25319.2500	25291.0000	25300.2500	2115	NULL	NULL	NULL	1685	NULL	25304.000000	2026-02-25
NQMAIN.US	30M	2026-02-25 21:30:00	25300.0000	25309.5000	25288.7500	25308.0000	1419	NULL	NULL	NULL	1140	NULL	25299.600000	2026-02-25
NQMAIN.US	30M	2026-02-25 22:00:00	25306.7500	25312.2500	25294.7500	25306.0000	1171	NULL	NULL	NULL	938	NULL	25304.375000	2026-02-25
NQMAIN.US	30M	2026-02-25 22:30:00	25305.2500	25323.5000	25298.5000	25301.7500	1494	NULL	NULL	NULL	1142	NULL	25310.925000	2026-02-25
NQMAIN.US	30M	2026-02-25 23:00:00	25300.5000	25310.5000	25295.2500	25298.7500	1285	NULL	NULL	NULL	1019	NULL	25301.850000	2026-02-25
NQMAIN.US	30M	2026-02-25 23:30:00	25299.5000	25306.2500	25293.2500	25300.2500	842	NULL	NULL	NULL	663	NULL	25300.050000	2026-02-25
NQMAIN.US	30M	2026-02-24 00:00:00	24876.0000	24888.2500	24854.5000	24863.5000	1803	NULL	NULL	NULL	1428	NULL	24872.075000	2026-02-24
NQMAIN.US	30M	2026-02-24 00:30:00	24861.5000	24861.5000	24825.7500	24841.0000	2096	NULL	NULL	NULL	1621	NULL	24843.525000	2026-02-24
NQMAIN.US	30M	2026-02-24 01:00:00	24840.5000	24853.2500	24822.7500	24832.7500	1829	NULL	NULL	NULL	1447	NULL	24839.150000	2026-02-24
NQMAIN.US	30M	2026-02-24 01:30:00	24832.7500	24844.0000	24824.0000	24837.7500	1048	NULL	NULL	NULL	835	NULL	24835.300000	2026-02-24
NQMAIN.US	30M	2026-02-24 02:00:00	24837.5000	24862.0000	24835.2500	24859.7500	1785	NULL	NULL	NULL	1412	NULL	24852.875000	2026-02-24
NQMAIN.US	30M	2026-02-24 02:30:00	24861.0000	24868.5000	24830.5000	24833.2500	1395	NULL	NULL	NULL	1140	NULL	24844.575000	2026-02-24
NQMAIN.US	30M	2026-02-24 03:00:00	24834.0000	24834.0000	24773.5000	24807.2500	5990	NULL	NULL	NULL	4619	NULL	24799.950000	2026-02-24
NQMAIN.US	30M	2026-02-24 03:30:00	24809.0000	24821.2500	24761.0000	24791.7500	3313	NULL	NULL	NULL	2677	NULL	24784.425000	2026-02-24
NQMAIN.US	30M	2026-02-24 04:00:00	24791.2500	24843.0000	24788.2500	24825.2500	3560	NULL	NULL	NULL	2750	NULL	24819.350000	2026-02-24
NQMAIN.US	30M	2026-02-24 04:30:00	24825.0000	24848.0000	24794.2500	24846.5000	2940	NULL	NULL	NULL	2155	NULL	24822.225000	2026-02-24
NQMAIN.US	30M	2026-02-24 05:00:00	24847.0000	24865.5000	24834.5000	24840.0000	2486	NULL	NULL	NULL	1714	NULL	24847.900000	2026-02-24
NQMAIN.US	30M	2026-02-24 05:30:00	24841.5000	24847.0000	24825.7500	24842.0000	1530	NULL	NULL	NULL	1240	NULL	24835.725000	2026-02-24
NQMAIN.US	30M	2026-02-24 06:00:00	24842.5000	24853.2500	24814.2500	24822.2500	2353	NULL	NULL	NULL	1863	NULL	24831.600000	2026-02-24
NQMAIN.US	30M	2026-02-24 06:30:00	24822.0000	24834.0000	24808.7500	24833.0000	2139	NULL	NULL	NULL	1709	NULL	24820.175000	2026-02-24
NQMAIN.US	30M	2026-02-24 07:00:00	24832.5000	24902.2500	24828.5000	24840.7500	8407	NULL	NULL	NULL	6433	NULL	24864.150000	2026-02-24
NQMAIN.US	30M	2026-02-24 07:30:00	24840.0000	24847.2500	24795.2500	24816.2500	6253	NULL	NULL	NULL	4664	NULL	24817.250000	2026-02-24
NQMAIN.US	30M	2026-02-24 08:00:00	24816.7500	24858.5000	24814.2500	24857.0000	5969	NULL	NULL	NULL	4214	NULL	24834.025000	2026-02-24
NQMAIN.US	30M	2026-02-24 08:30:00	24857.5000	24892.0000	24838.2500	24877.2500	6104	NULL	NULL	NULL	4545	NULL	24869.075000	2026-02-24
NQMAIN.US	30M	2026-02-24 09:00:00	24876.7500	24878.7500	24797.2500	24804.7500	9171	NULL	NULL	NULL	6496	NULL	24839.325000	2026-02-24
NQMAIN.US	30M	2026-02-24 09:30:00	24805.0000	24964.2500	24694.5000	24877.2500	91480	NULL	NULL	NULL	63289	NULL	24842.100000	2026-02-24
NQMAIN.US	30M	2026-02-24 10:00:00	24878.5000	25014.5000	24819.5000	25011.7500	55714	NULL	NULL	NULL	38193	NULL	24901.825000	2026-02-24
NQMAIN.US	30M	2026-02-24 10:30:00	25011.2500	25031.0000	24967.5000	24976.5000	36268	NULL	NULL	NULL	23689	NULL	25002.675000	2026-02-24
NQMAIN.US	30M	2026-02-24 11:00:00	24976.5000	25047.2500	24974.2500	25014.2500	28832	NULL	NULL	NULL	18715	NULL	25016.450000	2026-02-24
NQMAIN.US	30M	2026-02-24 11:30:00	25015.2500	25040.7500	24969.2500	25028.7500	26716	NULL	NULL	NULL	16714	NULL	25000.600000	2026-02-24
NQMAIN.US	30M	2026-02-24 12:00:00	25028.7500	25076.2500	25021.2500	25060.7500	23043	NULL	NULL	NULL	14373	NULL	25054.825000	2026-02-24
NQMAIN.US	30M	2026-02-24 12:30:00	25060.2500	25070.0000	25032.0000	25046.0000	14394	NULL	NULL	NULL	8997	NULL	25052.500000	2026-02-24
NQMAIN.US	30M	2026-02-24 13:00:00	25046.0000	25078.7500	25015.5000	25019.2500	18434	NULL	NULL	NULL	10744	NULL	25045.650000	2026-02-24
NQMAIN.US	30M	2026-02-24 13:30:00	25019.7500	25051.0000	25011.5000	25030.0000	14722	NULL	NULL	NULL	9190	NULL	25035.375000	2026-02-24
NQMAIN.US	30M	2026-02-24 14:00:00	25030.0000	25037.2500	24988.5000	25002.7500	14588	NULL	NULL	NULL	9757	NULL	25012.800000	2026-02-24
NQMAIN.US	30M	2026-02-24 14:30:00	25003.0000	25060.2500	25000.2500	25021.5000	18040	NULL	NULL	NULL	10059	NULL	25022.775000	2026-02-24
NQMAIN.US	30M	2026-02-24 15:00:00	25021.7500	25028.7500	24995.7500	24998.7500	16682	NULL	NULL	NULL	9737	NULL	25010.250000	2026-02-24
NQMAIN.US	30M	2026-02-24 15:30:00	24998.7500	25072.0000	24994.7500	25030.0000	36515	NULL	NULL	NULL	20800	NULL	25032.025000	2026-02-24
NQMAIN.US	30M	2026-02-24 16:00:00	25030.0000	25037.7500	25003.2500	25023.7500	11692	NULL	NULL	NULL	6676	NULL	25022.900000	2026-02-24
NQMAIN.US	30M	2026-02-24 16:30:00	25023.7500	25028.7500	25012.5000	25016.2500	2927	NULL	NULL	NULL	1768	NULL	25020.450000	2026-02-24
NQMAIN.US	30M	2026-02-24 18:00:00	25016.2500	25030.2500	24992.0000	25023.5000	2459	NULL	NULL	NULL	1812	NULL	25010.725000	2026-02-24
NQMAIN.US	30M	2026-02-24 18:30:00	25022.0000	25051.0000	25017.2500	25043.5000	1975	NULL	NULL	NULL	1377	NULL	25036.250000	2026-02-24
NQMAIN.US	30M	2026-02-24 19:00:00	25044.5000	25045.2500	25021.2500	25028.5000	2309	NULL	NULL	NULL	1587	NULL	25034.125000	2026-02-24
NQMAIN.US	30M	2026-02-24 19:30:00	25029.0000	25075.0000	25018.5000	25071.0000	3393	NULL	NULL	NULL	2541	NULL	25054.525000	2026-02-24
NQMAIN.US	30M	2026-02-24 20:00:00	25071.2500	25108.2500	25061.5000	25080.5000	5024	NULL	NULL	NULL	3612	NULL	25084.000000	2026-02-24
NQMAIN.US	30M	2026-02-24 20:30:00	25079.5000	25113.2500	25073.0000	25103.5000	2898	NULL	NULL	NULL	2164	NULL	25099.025000	2026-02-24
NQMAIN.US	30M	2026-02-24 21:00:00	25103.0000	25110.5000	25082.2500	25101.0000	2447	NULL	NULL	NULL	1925	NULL	25097.225000	2026-02-24
NQMAIN.US	30M	2026-02-24 21:30:00	25102.0000	25114.5000	25092.0000	25107.5000	2327	NULL	NULL	NULL	1810	NULL	25102.675000	2026-02-24
NQMAIN.US	30M	2026-02-24 22:00:00	25106.7500	25109.5000	25054.7500	25069.5000	2935	NULL	NULL	NULL	2325	NULL	25077.100000	2026-02-24
NQMAIN.US	30M	2026-02-24 22:30:00	25070.0000	25081.2500	24994.0000	25066.7500	5160	NULL	NULL	NULL	3870	NULL	25046.025000	2026-02-24
NQMAIN.US	30M	2026-02-24 23:00:00	25066.7500	25067.7500	25034.5000	25054.0000	1951	NULL	NULL	NULL	1572	NULL	25046.875000	2026-02-24
NQMAIN.US	30M	2026-02-24 23:30:00	25053.5000	25063.0000	25046.5000	25050.2500	1069	NULL	NULL	NULL	889	NULL	25056.075000	2026-02-24
NQMAIN.US	30M	2026-02-23 00:00:00	24833.5000	24835.0000	24807.2500	24827.7500	1706	NULL	NULL	NULL	1305	NULL	24820.525000	2026-02-23
NQMAIN.US	30M	2026-02-23 00:30:00	24827.0000	24844.2500	24822.7500	24838.2500	2057	NULL	NULL	NULL	1404	NULL	24834.000000	2026-02-23
NQMAIN.US	30M	2026-02-23 01:00:00	24838.5000	24854.7500	24832.2500	24847.2500	1322	NULL	NULL	NULL	986	NULL	24846.150000	2026-02-23
NQMAIN.US	30M	2026-02-23 01:30:00	24845.5000	24869.5000	24841.0000	24867.0000	1516	NULL	NULL	NULL	1179	NULL	24858.425000	2026-02-23
NQMAIN.US	30M	2026-02-23 02:00:00	24868.5000	24914.7500	24863.2500	24903.7500	4344	NULL	NULL	NULL	3003	NULL	24896.000000	2026-02-23
NQMAIN.US	30M	2026-02-23 02:30:00	24901.5000	24912.0000	24891.7500	24898.0000	1610	NULL	NULL	NULL	1310	NULL	24903.450000	2026-02-23
NQMAIN.US	30M	2026-02-23 03:00:00	24898.7500	24913.5000	24877.5000	24899.0000	2812	NULL	NULL	NULL	2368	NULL	24896.500000	2026-02-23
NQMAIN.US	30M	2026-02-23 03:30:00	24900.2500	24934.5000	24878.2500	24929.7500	3038	NULL	NULL	NULL	2326	NULL	24908.050000	2026-02-23
NQMAIN.US	30M	2026-02-23 04:00:00	24931.0000	24998.5000	24930.7500	24994.2500	5324	NULL	NULL	NULL	3745	NULL	24974.900000	2026-02-23
NQMAIN.US	30M	2026-02-23 04:30:00	24994.5000	25004.0000	24975.0000	24983.5000	2761	NULL	NULL	NULL	2098	NULL	24991.500000	2026-02-23
NQMAIN.US	30M	2026-02-23 05:00:00	24985.5000	25002.7500	24945.0000	24970.0000	3547	NULL	NULL	NULL	2605	NULL	24977.875000	2026-02-23
NQMAIN.US	30M	2026-02-23 05:30:00	24969.5000	24985.7500	24959.0000	24969.5000	1882	NULL	NULL	NULL	1450	NULL	24971.875000	2026-02-23
NQMAIN.US	30M	2026-02-23 06:00:00	24970.7500	24987.2500	24959.5000	24967.7500	1649	NULL	NULL	NULL	1328	NULL	24972.375000	2026-02-23
NQMAIN.US	30M	2026-02-23 06:30:00	24967.7500	24970.0000	24907.2500	24929.5000	3328	NULL	NULL	NULL	2506	NULL	24935.225000	2026-02-23
NQMAIN.US	30M	2026-02-23 07:00:00	24928.2500	24943.5000	24901.2500	24910.2500	3541	NULL	NULL	NULL	2815	NULL	24921.625000	2026-02-23
NQMAIN.US	30M	2026-02-23 07:30:00	24910.2500	24926.7500	24883.7500	24904.7500	4250	NULL	NULL	NULL	3265	NULL	24905.450000	2026-02-23
NQMAIN.US	30M	2026-02-23 08:00:00	24903.7500	24938.0000	24887.2500	24926.7500	4497	NULL	NULL	NULL	3496	NULL	24918.975000	2026-02-23
NQMAIN.US	30M	2026-02-23 08:30:00	24927.2500	24954.5000	24910.0000	24934.7500	6033	NULL	NULL	NULL	4497	NULL	24937.300000	2026-02-23
NQMAIN.US	30M	2026-02-23 09:00:00	24935.0000	24982.5000	24931.5000	24981.2500	8053	NULL	NULL	NULL	5632	NULL	24955.350000	2026-02-23
NQMAIN.US	30M	2026-02-23 09:30:00	24981.0000	25040.0000	24857.7500	24913.2500	77841	NULL	NULL	NULL	56162	NULL	24950.850000	2026-02-23
NQMAIN.US	30M	2026-02-23 10:00:00	24912.7500	24952.2500	24840.5000	24871.5000	51384	NULL	NULL	NULL	36063	NULL	24887.475000	2026-02-23
NQMAIN.US	30M	2026-02-23 10:30:00	24871.0000	24900.5000	24738.7500	24743.2500	46913	NULL	NULL	NULL	30564	NULL	24818.750000	2026-02-23
NQMAIN.US	30M	2026-02-23 11:00:00	24743.2500	24781.7500	24668.0000	24778.0000	51707	NULL	NULL	NULL	33931	NULL	24711.150000	2026-02-23
NQMAIN.US	30M	2026-02-23 11:30:00	24777.7500	24789.2500	24727.5000	24734.7500	26688	NULL	NULL	NULL	18966	NULL	24759.725000	2026-02-23
NQMAIN.US	30M	2026-02-23 12:00:00	24735.0000	24763.7500	24725.2500	24743.0000	19213	NULL	NULL	NULL	13299	NULL	24745.100000	2026-02-23
NQMAIN.US	30M	2026-02-23 12:30:00	24742.5000	24755.5000	24677.5000	24744.7500	28366	NULL	NULL	NULL	18053	NULL	24717.675000	2026-02-23
NQMAIN.US	30M	2026-02-23 13:00:00	24744.5000	24820.2500	24739.0000	24810.5000	21381	NULL	NULL	NULL	13780	NULL	24785.350000	2026-02-23
NQMAIN.US	30M	2026-02-23 13:30:00	24810.5000	24819.7500	24720.0000	24727.5000	23786	NULL	NULL	NULL	14388	NULL	24778.250000	2026-02-23
NQMAIN.US	30M	2026-02-23 14:00:00	24727.7500	24755.0000	24708.7500	24714.7500	19026	NULL	NULL	NULL	12203	NULL	24735.150000	2026-02-23
NQMAIN.US	30M	2026-02-23 14:30:00	24714.2500	24730.2500	24683.7500	24692.0000	21757	NULL	NULL	NULL	13525	NULL	24704.200000	2026-02-23
NQMAIN.US	30M	2026-02-23 15:00:00	24692.0000	24714.7500	24678.7500	24706.5000	20111	NULL	NULL	NULL	11947	NULL	24695.200000	2026-02-23
NQMAIN.US	30M	2026-02-23 15:30:00	24707.0000	24772.7500	24704.5000	24768.2500	43591	NULL	NULL	NULL	25957	NULL	24738.325000	2026-02-23
NQMAIN.US	30M	2026-02-23 16:00:00	24768.0000	24786.7500	24758.0000	24779.5000	13365	NULL	NULL	NULL	7945	NULL	24773.750000	2026-02-23
NQMAIN.US	30M	2026-02-23 16:30:00	24779.2500	24796.5000	24777.0000	24786.2500	2773	NULL	NULL	NULL	1740	NULL	24784.225000	2026-02-23
NQMAIN.US	30M	2026-02-23 18:00:00	24788.0000	24815.0000	24767.0000	24806.7500	3686	NULL	NULL	NULL	2633	NULL	24794.000000	2026-02-23
NQMAIN.US	30M	2026-02-23 18:30:00	24805.7500	24826.7500	24784.7500	24788.0000	3217	NULL	NULL	NULL	2227	NULL	24808.700000	2026-02-23
NQMAIN.US	30M	2026-02-23 19:00:00	24789.0000	24818.5000	24773.5000	24781.2500	4210	NULL	NULL	NULL	2874	NULL	24797.550000	2026-02-23
NQMAIN.US	30M	2026-02-23 19:30:00	24780.7500	24823.5000	24776.7500	24816.0000	2486	NULL	NULL	NULL	1851	NULL	24803.100000	2026-02-23
NQMAIN.US	30M	2026-02-23 20:00:00	24815.5000	24829.0000	24795.0000	24821.0000	3004	NULL	NULL	NULL	2185	NULL	24811.200000	2026-02-23
NQMAIN.US	30M	2026-02-23 20:30:00	24820.5000	24835.5000	24798.7500	24822.0000	2593	NULL	NULL	NULL	1920	NULL	24818.950000	2026-02-23
NQMAIN.US	30M	2026-02-23 21:00:00	24822.0000	24868.0000	24816.7500	24862.5000	2357	NULL	NULL	NULL	1737	NULL	24843.700000	2026-02-23
NQMAIN.US	30M	2026-02-23 21:30:00	24863.0000	24879.0000	24858.2500	24869.7500	2581	NULL	NULL	NULL	1726	NULL	24869.775000	2026-02-23
NQMAIN.US	30M	2026-02-23 22:00:00	24869.7500	24884.2500	24866.7500	24878.2500	2273	NULL	NULL	NULL	1443	NULL	24876.250000	2026-02-23
NQMAIN.US	30M	2026-02-23 22:30:00	24878.2500	24880.5000	24868.7500	24873.2500	1161	NULL	NULL	NULL	893	NULL	24874.550000	2026-02-23
NQMAIN.US	30M	2026-02-23 23:00:00	24874.0000	24882.0000	24865.7500	24877.2500	1229	NULL	NULL	NULL	939	NULL	24875.975000	2026-02-23
NQMAIN.US	30M	2026-02-23 23:30:00	24878.0000	24884.0000	24867.2500	24876.0000	1050	NULL	NULL	NULL	848	NULL	24874.650000	2026-02-23
NQMAIN.US	30M	2026-02-22 18:00:00	25033.7500	25059.7500	24968.2500	24980.0000	5656	NULL	NULL	NULL	4276	NULL	25023.425000	2026-02-22
NQMAIN.US	30M	2026-02-22 18:30:00	24979.5000	24990.0000	24936.5000	24971.0000	5842	NULL	NULL	NULL	4137	NULL	24963.125000	2026-02-22
NQMAIN.US	30M	2026-02-22 19:00:00	24970.0000	24971.0000	24884.0000	24907.7500	6211	NULL	NULL	NULL	4475	NULL	24927.975000	2026-02-22
NQMAIN.US	30M	2026-02-22 19:30:00	24906.7500	24907.7500	24848.5000	24852.7500	5887	NULL	NULL	NULL	4225	NULL	24881.625000	2026-02-22
NQMAIN.US	30M	2026-02-22 20:00:00	24853.7500	24882.7500	24839.2500	24858.7500	7155	NULL	NULL	NULL	5282	NULL	24862.825000	2026-02-22
NQMAIN.US	30M	2026-02-22 20:30:00	24858.7500	24881.7500	24832.5000	24844.2500	4876	NULL	NULL	NULL	3503	NULL	24855.925000	2026-02-22
NQMAIN.US	30M	2026-02-22 21:00:00	24844.2500	24857.2500	24808.0000	24832.0000	5200	NULL	NULL	NULL	3672	NULL	24831.925000	2026-02-22
NQMAIN.US	30M	2026-02-22 21:30:00	24831.7500	24845.0000	24828.5000	24839.0000	2286	NULL	NULL	NULL	1735	NULL	24836.925000	2026-02-22
NQMAIN.US	30M	2026-02-22 22:00:00	24839.5000	24863.5000	24815.2500	24833.5000	3684	NULL	NULL	NULL	2732	NULL	24841.700000	2026-02-22
NQMAIN.US	30M	2026-02-22 22:30:00	24833.5000	24844.0000	24813.2500	24841.7500	2111	NULL	NULL	NULL	1585	NULL	24827.650000	2026-02-22
NQMAIN.US	30M	2026-02-22 23:00:00	24842.5000	24853.0000	24821.2500	24830.5000	1705	NULL	NULL	NULL	1193	NULL	24837.375000	2026-02-22
NQMAIN.US	30M	2026-02-22 23:30:00	24831.2500	24839.5000	24811.0000	24834.2500	1567	NULL	NULL	NULL	1149	NULL	24826.325000	2026-02-22
NQMAIN.US	30M	2026-02-20 00:00:00	24903.0000	24926.0000	24901.0000	24925.2500	1336	NULL	NULL	NULL	1000	NULL	24913.750000	2026-02-20
NQMAIN.US	30M	2026-02-20 00:30:00	24926.0000	24948.5000	24925.0000	24943.0000	2219	NULL	NULL	NULL	1454	NULL	24937.675000	2026-02-20
NQMAIN.US	30M	2026-02-20 01:00:00	24944.0000	24956.0000	24940.0000	24945.2500	1212	NULL	NULL	NULL	920	NULL	24948.250000	2026-02-20
NQMAIN.US	30M	2026-02-20 01:30:00	24944.5000	24945.2500	24930.7500	24943.0000	1135	NULL	NULL	NULL	865	NULL	24938.125000	2026-02-20
NQMAIN.US	30M	2026-02-20 02:00:00	24942.7500	24954.5000	24938.0000	24941.7500	1810	NULL	NULL	NULL	1261	NULL	24945.625000	2026-02-20
NQMAIN.US	30M	2026-02-20 02:30:00	24940.2500	24945.7500	24907.5000	24921.5000	2257	NULL	NULL	NULL	1577	NULL	24927.800000	2026-02-20
NQMAIN.US	30M	2026-02-20 03:00:00	24921.2500	24935.2500	24896.7500	24929.2500	2764	NULL	NULL	NULL	2085	NULL	24917.550000	2026-02-20
NQMAIN.US	30M	2026-02-20 03:30:00	24929.5000	24942.5000	24898.0000	24936.7500	2034	NULL	NULL	NULL	1513	NULL	24921.800000	2026-02-20
NQMAIN.US	30M	2026-02-20 04:00:00	24936.5000	24984.7500	24932.5000	24976.2500	3946	NULL	NULL	NULL	2730	NULL	24963.925000	2026-02-20
NQMAIN.US	30M	2026-02-20 04:30:00	24975.0000	24982.0000	24931.7500	24937.2500	2347	NULL	NULL	NULL	1743	NULL	24955.025000	2026-02-20
NQMAIN.US	30M	2026-02-20 05:00:00	24935.7500	24946.7500	24919.7500	24927.2500	1987	NULL	NULL	NULL	1516	NULL	24932.925000	2026-02-20
NQMAIN.US	30M	2026-02-20 05:30:00	24927.5000	24937.2500	24900.7500	24902.0000	1926	NULL	NULL	NULL	1524	NULL	24921.650000	2026-02-20
NQMAIN.US	30M	2026-02-20 06:00:00	24902.5000	24902.5000	24840.7500	24879.2500	4992	NULL	NULL	NULL	3822	NULL	24870.025000	2026-02-20
NQMAIN.US	30M	2026-02-20 06:30:00	24878.0000	24888.0000	24811.2500	24830.5000	4198	NULL	NULL	NULL	3223	NULL	24846.300000	2026-02-20
NQMAIN.US	30M	2026-02-20 07:00:00	24829.0000	24849.5000	24799.2500	24807.7500	5223	NULL	NULL	NULL	4060	NULL	24823.125000	2026-02-20
NQMAIN.US	30M	2026-02-20 07:30:00	24807.5000	24831.2500	24791.0000	24829.0000	4876	NULL	NULL	NULL	3701	NULL	24809.125000	2026-02-20
NQMAIN.US	30M	2026-02-20 08:00:00	24828.0000	24864.0000	24816.0000	24857.5000	4750	NULL	NULL	NULL	3650	NULL	24835.575000	2026-02-20
NQMAIN.US	30M	2026-02-20 08:30:00	24856.0000	24863.0000	24722.5000	24769.2500	16894	NULL	NULL	NULL	12337	NULL	24761.775000	2026-02-20
NQMAIN.US	30M	2026-02-20 09:00:00	24769.7500	24784.0000	24696.7500	24715.5000	14071	NULL	NULL	NULL	10184	NULL	24730.050000	2026-02-20
NQMAIN.US	30M	2026-02-20 09:30:00	24715.2500	24957.5000	24678.5000	24897.5000	74024	NULL	NULL	NULL	52933	NULL	24850.650000	2026-02-20
NQMAIN.US	30M	2026-02-20 10:00:00	24900.5000	25083.0000	24858.2500	24974.0000	73371	NULL	NULL	NULL	52964	NULL	24972.550000	2026-02-20
NQMAIN.US	30M	2026-02-20 10:30:00	24974.5000	25127.0000	24908.0000	25118.7500	47155	NULL	NULL	NULL	33198	NULL	25034.000000	2026-02-20
NQMAIN.US	30M	2026-02-20 11:00:00	25118.2500	25139.5000	24975.5000	24977.5000	37478	NULL	NULL	NULL	26126	NULL	25062.225000	2026-02-20
NQMAIN.US	30M	2026-02-20 11:30:00	24977.5000	25130.5000	24967.2500	25098.0000	32357	NULL	NULL	NULL	22106	NULL	25074.225000	2026-02-20
NQMAIN.US	30M	2026-02-20 12:00:00	25098.5000	25109.2500	24879.2500	24926.2500	44153	NULL	NULL	NULL	29872	NULL	24973.450000	2026-02-20
NQMAIN.US	30M	2026-02-20 12:30:00	24926.7500	25043.7500	24912.0000	25034.2500	35043	NULL	NULL	NULL	24477	NULL	24972.525000	2026-02-20
NQMAIN.US	30M	2026-02-20 13:00:00	25034.2500	25045.5000	24929.2500	24964.7500	28941	NULL	NULL	NULL	20195	NULL	24991.925000	2026-02-20
NQMAIN.US	30M	2026-02-20 13:30:00	24966.2500	25122.2500	24928.0000	25097.7500	39178	NULL	NULL	NULL	27154	NULL	25050.450000	2026-02-20
NQMAIN.US	30M	2026-02-20 14:00:00	25098.5000	25118.7500	25037.2500	25052.7500	18398	NULL	NULL	NULL	13092	NULL	25076.425000	2026-02-20
NQMAIN.US	30M	2026-02-20 14:30:00	25054.0000	25077.5000	25018.0000	25023.0000	14613	NULL	NULL	NULL	10190	NULL	25046.875000	2026-02-20
NQMAIN.US	30M	2026-02-20 15:00:00	25023.0000	25077.2500	25014.2500	25020.2500	16002	NULL	NULL	NULL	10469	NULL	25047.675000	2026-02-20
NQMAIN.US	30M	2026-02-20 15:30:00	25021.2500	25079.2500	25018.0000	25074.7500	28295	NULL	NULL	NULL	17053	NULL	25054.125000	2026-02-20
NQMAIN.US	30M	2026-02-20 16:00:00	25074.2500	25088.0000	25064.2500	25068.5000	11832	NULL	NULL	NULL	6776	NULL	25076.250000	2026-02-20
NQMAIN.US	30M	2026-02-20 16:30:00	25067.7500	25081.0000	25066.5000	25077.5000	2317	NULL	NULL	NULL	1524	NULL	25074.575000	2026-02-20
NQMAIN.US	30M	2026-02-19 00:00:00	24957.0000	24975.5000	24940.7500	24973.5000	1319	NULL	NULL	NULL	1049	NULL	24956.750000	2026-02-19
NQMAIN.US	30M	2026-02-19 00:30:00	24973.2500	25005.5000	24973.0000	24996.5000	1529	NULL	NULL	NULL	1147	NULL	24990.550000	2026-02-19
NQMAIN.US	30M	2026-02-19 01:00:00	24996.0000	25004.0000	24988.2500	24998.7500	1031	NULL	NULL	NULL	825	NULL	24996.225000	2026-02-19
NQMAIN.US	30M	2026-02-19 01:30:00	24998.2500	25023.5000	24997.0000	25018.5000	2164	NULL	NULL	NULL	1644	NULL	25007.650000	2026-02-19
NQMAIN.US	30M	2026-02-19 02:00:00	25019.5000	25045.0000	25008.0000	25041.2500	1842	NULL	NULL	NULL	1391	NULL	25026.700000	2026-02-19
NQMAIN.US	30M	2026-02-19 02:30:00	25041.2500	25047.2500	25018.2500	25020.7500	1691	NULL	NULL	NULL	1279	NULL	25032.650000	2026-02-19
